"from","to","delta","A_dm","replicate","scenario"
"Pop20","Pop21",-0.0640034735575696,0.0088963268435699,39,"Rate-conserved"
"Pop20","Pop23",-0.0529434985822303,0.00076860052321173,39,"Rate-conserved"
"Pop21","Pop22",0.0174419062795925,0.0193289409099812,39,"Rate-conserved"
"Pop21","Pop23",0.0169850649881814,-0.00265547059948113,39,"Rate-conserved"
"Pop22","Pop23",-0.000140777737714315,-0.0154665170295268,39,"Rate-conserved"
"Pop22","Pop24",-0.126084519611,0.000703442334896523,39,"Rate-conserved"
"Pop22","Pop25",-0.128267303626233,-0.00163472476121446,39,"Rate-conserved"
"Pop23","Pop24",-0.123779426264261,0.00918888617570039,39,"Rate-conserved"
"Pop23","Pop25",-0.124811481256457,-0.00079394012831487,39,"Rate-conserved"
"Pop24","Pop25",0.0309485979911794,-0.00965938061408983,39,"Rate-conserved"
"Pop01","Pop02",-0.0639177327611367,-0.00525585319798035,40,"Isotropic"
"Pop01","Pop03",0.0309773384546289,-0.00308258852251002,40,"Isotropic"
"Pop01","Pop06",0.0876891149271607,0.000760844075422094,40,"Isotropic"
"Pop01","Pop07",0.089068411023784,0.0017304460508147,40,"Isotropic"
"Pop01","Pop08",0.0925071941137433,0.0018633770525172,40,"Isotropic"
"Pop01","Pop10",0.056997106235599,0.00386599207603775,40,"Isotropic"
"Pop02","Pop03",0.0446789276770439,0.000699335490486952,40,"Isotropic"
"Pop02","Pop04",0.0241647138672395,0.00923986886918133,40,"Isotropic"
"Pop02","Pop06",0.0298197513343756,0.00198120802638205,40,"Isotropic"
"Pop03","Pop04",0.0076869466444382,0.00247221897696086,40,"Isotropic"
"Pop03","Pop05",-0.051357936152145,0.00429304828249195,40,"Isotropic"
"Pop03","Pop06",0.06070651785191,-0.000732637085170592,40,"Isotropic"
"Pop03","Pop12",0.0271326742044002,9.90528727576087e-05,40,"Isotropic"
"Pop03","Pop15",0.0398267796767179,0.000629190221684637,40,"Isotropic"
"Pop04","Pop05",-0.0245521793508365,0.0208136622919109,40,"Isotropic"
"Pop04","Pop06",0.048091612586401,0.004011798960601,40,"Isotropic"
"Pop05","Pop06",0.173124567494752,0.00113598975736617,40,"Isotropic"
"Pop05","Pop13",0.0172593478390026,0.000572659700408842,40,"Isotropic"
"Pop06","Pop07",-0.0663404017925249,0.00489158633760055,40,"Isotropic"
"Pop06","Pop08",0.0194992806158076,0.0134061200527123,40,"Isotropic"
"Pop06","Pop09",-0.00575631298233112,0.00261775351137635,40,"Isotropic"
"Pop06","Pop15",-0.014830262205008,-0.00108188929197994,40,"Isotropic"
"Pop07","Pop08",0.0843079837477431,0.00553669415495007,40,"Isotropic"
"Pop07","Pop11",0.0105848692015747,0.00195986992191631,40,"Isotropic"
"Pop07","Pop12",0.0205794737290379,0.000253393662331045,40,"Isotropic"
"Pop07","Pop13",0.0152331318430725,-0.00116642833237992,40,"Isotropic"
"Pop08","Pop09",-0.0838177656465569,0.00235594706815421,40,"Isotropic"
"Pop08","Pop10",-0.0553350513579369,0.000371211119999458,40,"Isotropic"
"Pop08","Pop11",-0.0649871348736544,0.00211487916205529,40,"Isotropic"
"Pop08","Pop12",-0.029896579276511,-0.00847536274820976,40,"Isotropic"
"Pop08","Pop15",-0.0356592133828759,-0.00643765654558286,40,"Isotropic"
"Pop08","Pop17",0.0103526781996804,-0.00222267110388583,40,"Isotropic"
"Pop08","Pop20",0.0127548590607656,-0.00399283552066276,40,"Isotropic"
"Pop09","Pop10",0.012931094298029,0.00495159465495375,40,"Isotropic"
"Pop09","Pop11",0.00473908266140127,0.00677503258343017,40,"Isotropic"
"Pop09","Pop12",0.0177013843673806,-0.00364517582238453,40,"Isotropic"
"Pop09","Pop14",0.0200997016206315,-0.00190018550252978,40,"Isotropic"
"Pop10","Pop11",-0.0281418005584856,-0.0287441552060178,40,"Isotropic"
"Pop10","Pop12",0.0235346315609768,-0.00619095793876236,40,"Isotropic"
"Pop10","Pop13",0.0248401023427837,-0.0189262717629823,40,"Isotropic"
"Pop10","Pop20",0.0329239851860786,-0.00885366520905096,40,"Isotropic"
"Pop11","Pop13",0.0087623820633275,-0.0116962348015479,40,"Isotropic"
"Pop11","Pop19",-0.0153627711470409,-0.00219209868589821,40,"Isotropic"
"Pop12","Pop13",0.00139171886825221,0.0106298362570824,40,"Isotropic"
"Pop12","Pop16",0.0295038709285072,-0.00169669814319715,40,"Isotropic"
"Pop12","Pop19",0.023705648569546,-0.00200666051855357,40,"Isotropic"
"Pop12","Pop25",0.0202113231134556,-0.0114950150845475,40,"Isotropic"
"Pop13","Pop14",0.0037381316350004,-0.00100344116158219,40,"Isotropic"
"Pop13","Pop16",0.0141224077689056,-0.00208864208002141,40,"Isotropic"
"Pop13","Pop17",0.0337554370234135,0.00200757891087573,40,"Isotropic"
"Pop13","Pop25",0.00905123236761303,-0.00695876572936311,40,"Isotropic"
"Pop14","Pop15",0.094263589793568,-0.0347482848820569,40,"Isotropic"
"Pop14","Pop16",0.069897290097896,0.00314340793227899,40,"Isotropic"
"Pop14","Pop17",0.091244435743837,0.0123976964242322,40,"Isotropic"
"Pop15","Pop16",-0.0194177357971227,0.0375272739036468,40,"Isotropic"
"Pop15","Pop17",0.0383274944319737,0.0172986800055013,40,"Isotropic"
"Pop15","Pop20",0.0530304275916736,0.00255377527023077,40,"Isotropic"
"Pop15","Pop21",0.0557815758174812,-0.00108634000334726,40,"Isotropic"
"Pop16","Pop17",0.0451766118833951,0.00514520805664024,40,"Isotropic"
"Pop16","Pop20",0.0423525909914191,-0.00490049856293351,40,"Isotropic"
"Pop16","Pop21",0.0316932325256112,-0.00984036227663316,40,"Isotropic"
"Pop17","Pop18",0.0300909405553493,-0.0199343422072588,40,"Isotropic"
"Pop17","Pop20",0.0325270020708967,-0.0164869866605361,40,"Isotropic"
"Pop17","Pop24",0.0189581524716768,-0.00822846821616938,40,"Isotropic"
"Pop17","Pop25",-0.0318820552348913,-0.0165712480028175,40,"Isotropic"
"Pop18","Pop19",-0.0748884820655168,0.0154600187615995,40,"Isotropic"
"Pop18","Pop20",0.0320413466700895,1.35738428710293e-05,40,"Isotropic"
"Pop18","Pop21",-0.0135669634702326,-0.0651266418632766,40,"Isotropic"
"Pop18","Pop22",-0.0468400053726558,-0.01707339351216,40,"Isotropic"
"Pop18","Pop23",-0.0347107500407601,-0.0205546384307026,40,"Isotropic"
"Pop18","Pop24",-0.0555044048877353,-0.0144823321231417,40,"Isotropic"
"Pop18","Pop25",-0.068085512169448,-0.0134853295323185,40,"Isotropic"
"Pop19","Pop20",0.119401810283241,-0.0300827764223286,40,"Isotropic"
"Pop19","Pop21",0.0696606294918798,-0.0233333117896433,40,"Isotropic"
"Pop19","Pop24",0.0529161814686589,-0.00934368393965802,40,"Isotropic"
"Pop20","Pop21",-0.041145425429629,-0.040978686631406,40,"Isotropic"
"Pop20","Pop22",-0.0262932374684405,-0.0108124588163811,40,"Isotropic"
"Pop20","Pop23",-0.0219589267472649,-0.0134677569702226,40,"Isotropic"
"Pop20","Pop24",-0.0520147616124517,-0.0150218545085785,40,"Isotropic"
"Pop20","Pop25",-0.0548858493939379,-0.016479169766232,40,"Isotropic"
"Pop21","Pop22",-0.0612768451899174,-0.0196077125872361,40,"Isotropic"
"Pop21","Pop23",-0.0503258735765909,-0.0189648985011656,40,"Isotropic"
"Pop21","Pop25",-0.0369304499153658,0.0124301335899058,40,"Isotropic"
"Pop22","Pop23",0.00136536308742635,-0.555586572002718,40,"Isotropic"
"Pop22","Pop25",-7.70083693907297e-05,0.0213038225908617,40,"Isotropic"
"Pop23","Pop24",0.0121677650801087,0.0249663037335888,40,"Isotropic"
"Pop24","Pop25",0.05557470037462,-0.101312436920622,40,"Isotropic"
"Pop01","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop01","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop01","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop01","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop01","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop02","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop02","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop02","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop02","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop02","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop03","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop03","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop03","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop03","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop03","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop04","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop04","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop04","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop04","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop04","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop05","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop05","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop05","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop05","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop05","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop06","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop06","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop06","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop06","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop06","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop07","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop07","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop07","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop07","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop07","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop08","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop08","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop08","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop08","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop08","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop09","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop09","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop09","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop09","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop09","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop10","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop10","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop10","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop10","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop10","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop11","Pop12",0.250717173285308,NA,40,"Flux-conserved"
"Pop11","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop11","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop11","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop11","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop12","Pop13",-0.250717173285308,NA,40,"Flux-conserved"
"Pop12","Pop14",-0.250717173285308,NA,40,"Flux-conserved"
"Pop12","Pop15",0.0683032430624563,-0.0736632769344307,40,"Flux-conserved"
"Pop12","Pop16",-0.0612225548439768,0.9986358438468,40,"Flux-conserved"
"Pop13","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop13","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop13","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop13","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop14","Pop15",0.246231067190578,NA,40,"Flux-conserved"
"Pop14","Pop16",0.238350081918074,NA,40,"Flux-conserved"
"Pop14","Pop19",-0.0186609908165212,-27769591520.6502,40,"Flux-conserved"
"Pop14","Pop21",-0.0337261030322543,-27769591520.6502,40,"Flux-conserved"
"Pop16","Pop17",-0.292329720818651,0.000440461553021814,40,"Flux-conserved"
"Pop17","Pop18",0.134063503637927,0.00428086478335476,40,"Flux-conserved"
"Pop17","Pop19",0.0772785952222052,0.000234142201116536,40,"Flux-conserved"
"Pop18","Pop19",0.213327321331851,0.000215502392003303,40,"Flux-conserved"
"Pop18","Pop21",0.130663755577617,0.000456844121645693,40,"Flux-conserved"
"Pop18","Pop22",-0.0635908044028732,9.25385414082173e-05,40,"Flux-conserved"
"Pop19","Pop20",-0.21812921995598,2.26744233384507e-05,40,"Flux-conserved"
"Pop19","Pop21",-0.00692793654163523,0.000194497463941783,40,"Flux-conserved"
"Pop19","Pop22",-0.12985565883422,0.000119844135916253,40,"Flux-conserved"
"Pop19","Pop23",-0.118497084868603,8.41555140351719e-05,40,"Flux-conserved"
"Pop20","Pop21",0.180460411110455,5.65231112747096e-07,40,"Flux-conserved"
"Pop20","Pop22",0.0829018154231396,9.4223317171947e-07,40,"Flux-conserved"
"Pop20","Pop24",-0.0714217991512683,8.99276764524835e-06,40,"Flux-conserved"
"Pop20","Pop25",-0.111012113961328,6.52687521859334e-05,40,"Flux-conserved"
"Pop21","Pop22",-0.201013119510193,6.38945431156459e-06,40,"Flux-conserved"
"Pop21","Pop23",-0.181502412910622,-5.32916227950457e-08,40,"Flux-conserved"
"Pop22","Pop23",-0.0298709828544615,3.58430820288262e-06,40,"Flux-conserved"
"Pop23","Pop24",-0.143873286510234,2.68186592447157e-05,40,"Flux-conserved"
"Pop23","Pop25",-0.141588668528388,1.08888742132776e-05,40,"Flux-conserved"
"Pop24","Pop25",-0.0170892630585997,2.91665912416322e-05,40,"Flux-conserved"
"Pop01","Pop02",0.0330601886994144,0.995147392062576,40,"Rate-conserved"
"Pop01","Pop03",0.0783331229172804,0.549063350005902,40,"Rate-conserved"
"Pop01","Pop06",-0.0557584355220974,0.0135007818967559,40,"Rate-conserved"
"Pop02","Pop03",0.106440304577458,-0.0382186088591566,40,"Rate-conserved"
"Pop02","Pop06",-0.096406599940132,0.00152586576373689,40,"Rate-conserved"
"Pop03","Pop04",-0.102047811521858,0.00149040906353084,40,"Rate-conserved"
"Pop03","Pop10",-0.0807015204570074,0.000784919332112375,40,"Rate-conserved"
"Pop04","Pop05",0.147443556160364,0.00280407665472943,40,"Rate-conserved"
"Pop04","Pop10",0.0732916345126063,0.0014273676644837,40,"Rate-conserved"
"Pop05","Pop06",0.121831278197089,4.41816975532895e-05,40,"Rate-conserved"
"Pop05","Pop07",-0.0573635684369657,0.000138347797381547,40,"Rate-conserved"
"Pop05","Pop09",-0.0427085703630921,0.00217585146702581,40,"Rate-conserved"
"Pop06","Pop07",-0.0581449449938818,0.00010321121219193,40,"Rate-conserved"
"Pop06","Pop08",-0.075744873595907,0.00055588121450229,40,"Rate-conserved"
"Pop06","Pop09",-0.0644928262792737,0.00149434311083953,40,"Rate-conserved"
"Pop06","Pop10",-0.0429244873570225,0.000168571870786603,40,"Rate-conserved"
"Pop06","Pop12",-0.0771350072243661,0.000142205149755023,40,"Rate-conserved"
"Pop07","Pop08",-0.0247878148347685,0.00125277899957874,40,"Rate-conserved"
"Pop07","Pop10",0.051361292043411,8.01830652444677e-05,40,"Rate-conserved"
"Pop07","Pop12",0.0267761294422464,0.00013995960009503,40,"Rate-conserved"
"Pop07","Pop14",-0.0431274204151935,-2.34956286137012e-06,40,"Rate-conserved"
"Pop07","Pop25",-0.0308114364013166,2.01797788193316e-05,40,"Rate-conserved"
"Pop08","Pop09",-0.0640879004985961,0.00163489229921334,40,"Rate-conserved"
"Pop08","Pop10",0.0277073442629467,-0.000148336705794888,40,"Rate-conserved"
"Pop08","Pop12",-0.0720771475686389,-4.34465235489125e-05,40,"Rate-conserved"
"Pop09","Pop10",0.0419787415414948,-0.000143095576603878,40,"Rate-conserved"
"Pop10","Pop11",-0.0801343213070282,-1.33549697465906e-05,40,"Rate-conserved"
"Pop10","Pop12",-0.0146778381344001,-2.51005661744269e-05,40,"Rate-conserved"
"Pop10","Pop13",-0.015156864232777,-4.78761653531499e-05,40,"Rate-conserved"
"Pop10","Pop23",-0.061459835225066,2.47946706102526e-06,40,"Rate-conserved"
"Pop11","Pop12",0.0397185040328161,-1.65420720541447e-05,40,"Rate-conserved"
"Pop11","Pop13",0.0632961402841009,3.15496007099046e-05,40,"Rate-conserved"
"Pop11","Pop20",0.0684771909454194,1.64915597457872e-05,40,"Rate-conserved"
"Pop11","Pop21",0.0548528963267544,3.06071033876319e-05,40,"Rate-conserved"
"Pop11","Pop23",-0.0548155535684593,2.43202769279488e-05,40,"Rate-conserved"
"Pop12","Pop13",0.0253030580911236,-0.000520429894565524,40,"Rate-conserved"
"Pop12","Pop21",0.00543237680961209,4.58534364066205e-05,40,"Rate-conserved"
"Pop13","Pop14",-0.0496234983776126,0.000267838320893602,40,"Rate-conserved"
"Pop13","Pop15",0.00174577387997883,0.000112192172606894,40,"Rate-conserved"
"Pop13","Pop19",0.0235006605064393,-3.92289478369673e-05,40,"Rate-conserved"
"Pop13","Pop20",0.023544054751686,6.47577448757049e-06,40,"Rate-conserved"
"Pop13","Pop24",-0.0317634632519224,-1.74665218648212e-05,40,"Rate-conserved"
"Pop14","Pop15",0.0417347323173072,-6.30016117441899e-06,40,"Rate-conserved"
"Pop14","Pop18",0.058817273901549,2.02950582293673e-05,40,"Rate-conserved"
"Pop14","Pop19",0.084397130302683,-3.03048694192514e-05,40,"Rate-conserved"
"Pop14","Pop20",0.080681257158745,-3.80929123191437e-05,40,"Rate-conserved"
"Pop14","Pop23",-0.0254061663030634,6.19682182625524e-07,40,"Rate-conserved"
"Pop15","Pop16",-0.201720904690864,-3.32519671933859e-05,40,"Rate-conserved"
"Pop15","Pop17",-0.012994224482256,-3.63803531130795e-05,40,"Rate-conserved"
"Pop15","Pop18",-0.0122146837626768,1.98818072436055e-06,40,"Rate-conserved"
"Pop15","Pop19",0.020028234606347,-0.000119684096678319,40,"Rate-conserved"
"Pop15","Pop21",-0.00354194325833079,-3.76659519117505e-05,40,"Rate-conserved"
"Pop16","Pop17",0.230241503624333,5.17912206173981e-05,40,"Rate-conserved"
"Pop16","Pop19",0.0389185353337305,-7.45684491406654e-05,40,"Rate-conserved"
"Pop17","Pop18",-0.000845670599202264,1.77188980422335e-05,40,"Rate-conserved"
"Pop17","Pop20",0.0514611208134069,-4.317002118747e-05,40,"Rate-conserved"
"Pop17","Pop22",0.0325050441822846,-5.77917229464223e-06,40,"Rate-conserved"
"Pop17","Pop24",-0.0143571606849845,-2.08953232332044e-05,40,"Rate-conserved"
"Pop17","Pop25",-0.0366801038577403,6.91342459890198e-06,40,"Rate-conserved"
"Pop18","Pop19",0.0565238155274791,-0.000147862535304946,40,"Rate-conserved"
"Pop18","Pop20",0.063385153977073,-0.000163869963172205,40,"Rate-conserved"
"Pop18","Pop24",-0.0443374271993733,-2.10470893610067e-05,40,"Rate-conserved"
"Pop19","Pop20",0.0175501127092769,-0.000247308603730207,40,"Rate-conserved"
"Pop19","Pop21",0.00685056711300838,0.00022929910473095,40,"Rate-conserved"
"Pop19","Pop22",-0.0234483965829579,6.52927119126803e-05,40,"Rate-conserved"
"Pop20","Pop21",-0.00275693405189528,0.00330573797369152,40,"Rate-conserved"
"Pop20","Pop22",-0.0314092560310615,0.000199331894772147,40,"Rate-conserved"
"Pop20","Pop25",-0.0783229808385695,0.000130323558555666,40,"Rate-conserved"
"Pop21","Pop22",-0.0196334456262469,4.86673077329961e-05,40,"Rate-conserved"
"Pop21","Pop23",-0.0886200152311674,3.63330484781205e-05,40,"Rate-conserved"
"Pop21","Pop24",-0.0501963146087866,-0.000153914969041171,40,"Rate-conserved"
"Pop21","Pop25",-0.0647879140487628,8.31287058856744e-05,40,"Rate-conserved"
"Pop22","Pop23",-0.0448188183917569,-1.91851014497493e-06,40,"Rate-conserved"
"Pop22","Pop24",-0.0234776005175679,-9.12100913483761e-05,40,"Rate-conserved"
"Pop22","Pop25",-0.0419213936382354,4.41296581499677e-05,40,"Rate-conserved"
"Pop23","Pop24",0.0318875146154684,-5.33489698302955e-05,40,"Rate-conserved"
"Pop23","Pop25",0.0151627052991609,9.03228371774193e-05,40,"Rate-conserved"
"Pop24","Pop25",-0.0115595263441354,0.000176699717896769,40,"Rate-conserved"
"Pop01","Pop02",-0.0810233860234405,0.207693024774601,41,"Isotropic"
"Pop01","Pop03",0.0909308203374053,0.915026503607328,41,"Isotropic"
"Pop01","Pop12",0.0872901889913401,0.476973718935228,41,"Isotropic"
"Pop01","Pop13",0.118091743572143,0.231124337545984,41,"Isotropic"
"Pop01","Pop18",0.0865899969294777,0.0289117385405117,41,"Isotropic"
"Pop02","Pop03",0.176588430901435,0.124959096977896,41,"Isotropic"
"Pop02","Pop06",-0.0427665040775368,0.12135128883273,41,"Isotropic"
"Pop03","Pop04",-0.0488238877899518,0.0289210694318368,41,"Isotropic"
"Pop03","Pop05",-0.0791145367534141,0.0683303167432525,41,"Isotropic"
"Pop03","Pop07",-0.084708953579776,0.0307242702699261,41,"Isotropic"
"Pop04","Pop05",0.00351119080095763,0.0580165123074785,41,"Isotropic"
"Pop04","Pop06",-0.0229882163461145,0.0276471076141483,41,"Isotropic"
"Pop04","Pop07",-0.0640022910985725,0.0251563625763893,41,"Isotropic"
"Pop05","Pop06",0.00868270711836877,0.0497109588688781,41,"Isotropic"
"Pop05","Pop08",-0.0131554108798749,0.0213542824536695,41,"Isotropic"
"Pop06","Pop07",-0.00691601496877503,0.0660038917536597,41,"Isotropic"
"Pop06","Pop09",-0.0170682401399702,-0.00470193478606614,41,"Isotropic"
"Pop07","Pop08",0.106024241914023,-0.021585266672807,41,"Isotropic"
"Pop07","Pop12",0.0265772886341464,-0.00607205703010657,41,"Isotropic"
"Pop08","Pop09",-0.0426047570175581,-0.00547227217882097,41,"Isotropic"
"Pop08","Pop10",-0.0270025214091766,-0.0307061728214608,41,"Isotropic"
"Pop08","Pop11",-0.00481811122663184,0.0189312911502654,41,"Isotropic"
"Pop08","Pop12",0.00664694804457909,-0.00707936475379581,41,"Isotropic"
"Pop08","Pop13",0.0311314260250892,0.0139093824832571,41,"Isotropic"
"Pop08","Pop14",0.0143110518055124,-0.00167189770461195,41,"Isotropic"
"Pop08","Pop15",0.00357761905340312,-0.00172945541732386,41,"Isotropic"
"Pop09","Pop10",-0.0191921357889707,0.0428640943354934,41,"Isotropic"
"Pop09","Pop11",0.00141205282192991,0.174990370364481,41,"Isotropic"
"Pop09","Pop13",0.0606495536332528,0.0145308315141873,41,"Isotropic"
"Pop09","Pop15",0.0263810283973803,-0.00100654300580255,41,"Isotropic"
"Pop09","Pop25",-0.0153429904636221,-0.0149339223246721,41,"Isotropic"
"Pop10","Pop11",0.000773512482815542,0.122298109050708,41,"Isotropic"
"Pop10","Pop12",0.0631148555685848,-0.0153373161726599,41,"Isotropic"
"Pop10","Pop13",0.0481463092278592,0.00790846318929743,41,"Isotropic"
"Pop10","Pop24",-0.0247228298634514,-0.0272893186965694,41,"Isotropic"
"Pop11","Pop12",0.0564958976354953,-0.0615841443390786,41,"Isotropic"
"Pop11","Pop13",0.0519829951976759,-0.00813360649381423,41,"Isotropic"
"Pop11","Pop16",-0.013766792609586,-0.00988720264705005,41,"Isotropic"
"Pop12","Pop13",0.0346478623251014,0.0115163701232666,41,"Isotropic"
"Pop12","Pop14",0.00160319397050981,0.0441819935515853,41,"Isotropic"
"Pop12","Pop15",-0.017280812720007,0.0120151920729306,41,"Isotropic"
"Pop12","Pop16",0.0107951926532229,0.00240516124174968,41,"Isotropic"
"Pop12","Pop21",0.0349138957164658,-0.0134629249546287,41,"Isotropic"
"Pop13","Pop14",-0.0390827704190532,-0.0430673130756103,41,"Isotropic"
"Pop13","Pop15",-0.0552395566754087,-0.0229069672581581,41,"Isotropic"
"Pop13","Pop16",-0.0218640767258507,-0.0178220608349417,41,"Isotropic"
"Pop13","Pop18",-0.0453434954929211,-0.0048887824219905,41,"Isotropic"
"Pop13","Pop19",0.00590043652033772,-0.00636614497465477,41,"Isotropic"
"Pop13","Pop21",0.00991230387094498,-0.0216638004388407,41,"Isotropic"
"Pop13","Pop24",-0.025863802786666,-0.032376551244938,41,"Isotropic"
"Pop13","Pop25",-0.0523633694384944,-0.0629685217492766,41,"Isotropic"
"Pop14","Pop15",-0.0309871058240248,0.00299994858802147,41,"Isotropic"
"Pop14","Pop16",-0.00203374175488705,0.00615087175817986,41,"Isotropic"
"Pop14","Pop17",-0.0191587442290077,0.0343355534428215,41,"Isotropic"
"Pop14","Pop19",0.0112780555938998,0.00213412107297252,41,"Isotropic"
"Pop14","Pop20",0.0162681452120826,0.00124042318137294,41,"Isotropic"
"Pop14","Pop21",0.0263749257584034,-0.0142732870586806,41,"Isotropic"
"Pop14","Pop25",-0.0608662693691453,-0.0504616776239656,41,"Isotropic"
"Pop15","Pop16",0.0224467195261166,0.0840126025461315,41,"Isotropic"
"Pop15","Pop18",-0.0243161833001335,-0.00341888433567721,41,"Isotropic"
"Pop15","Pop21",0.0503802025760296,0.0117912791227588,41,"Isotropic"
"Pop16","Pop17",-0.0444999190667712,0.0183832127874962,41,"Isotropic"
"Pop16","Pop20",-0.0275790806777174,0.00451110994865246,41,"Isotropic"
"Pop16","Pop21",0.0279456006295451,0.00185488775611163,41,"Isotropic"
"Pop16","Pop22",-0.0137103784933534,-0.0163979644709603,41,"Isotropic"
"Pop17","Pop18",0.0136691674993856,-0.00722604642300392,41,"Isotropic"
"Pop17","Pop19",0.044666857898706,-0.0399172839630266,41,"Isotropic"
"Pop17","Pop20",0.0173433530935896,0.0055742172958908,41,"Isotropic"
"Pop17","Pop22",-0.00237781595760349,-0.0289789489398278,41,"Isotropic"
"Pop18","Pop19",0.0301824736109593,-0.0554759999485633,41,"Isotropic"
"Pop18","Pop21",0.0772110210247154,-0.0147312856944844,41,"Isotropic"
"Pop18","Pop25",-0.041949203172267,-0.137589547968973,41,"Isotropic"
"Pop19","Pop20",-0.0378839384279321,0.0259712355140294,41,"Isotropic"
"Pop19","Pop21",0.0368537117485649,-0.0272140197364653,41,"Isotropic"
"Pop19","Pop22",-0.0331453584202514,-0.0351701662388257,41,"Isotropic"
"Pop19","Pop24",-0.0668530932630777,-0.0905301692625963,41,"Isotropic"
"Pop20","Pop21",0.0782727118162915,-0.0527175394295717,41,"Isotropic"
"Pop20","Pop22",-0.0245088225237547,-0.0656617428297552,41,"Isotropic"
"Pop21","Pop22",-0.102133890936426,-0.107203949052105,41,"Isotropic"
"Pop21","Pop23",-0.0269815332368152,-0.120624175074045,41,"Isotropic"
"Pop21","Pop24",-0.0981599972671874,-0.066037146492903,41,"Isotropic"
"Pop22","Pop23",-0.0294656684953156,-0.136677686680646,41,"Isotropic"
"Pop23","Pop24",0.011482171325333,-0.165487144336426,41,"Isotropic"
"Pop23","Pop25",0.0469202572256755,-0.496257558396712,41,"Isotropic"
"Pop24","Pop25",-0.0111938135403922,-0.082007202417822,41,"Isotropic"
"Pop01","Pop07",0.445806611861188,NA,41,"Flux-conserved"
