"replicate","generation","k","subset","n_poly_global","n_poly_pop","He","sumAe_total","sumAe_within","ok","n_edges","mean_delta","mean_abs_delta"
10,2504,6,3,6,4.16,0.211454,10.3556555503628,8.11957657855709,1,86,-0.0271083261589181,0.0496106323839642
10,2504,8,1,8,6.44,0.24592525,14.7396466994179,11.3254006326008,1,81,-0.0204580810433389,0.0488930618624701
10,2504,8,2,8,6.28,0.257946,14.7673714230421,11.5209102067869,1,89,-0.018658250885564,0.0373421844924782
10,2504,8,3,8,5.68,0.22104675,13.9637360756556,11.01859384098,1,83,-0.0306537866021259,0.0498550019752635
10,2504,10,1,10,7.12,0.225495,17.0559407968462,13.8391395874211,1,94,-0.0293732737825455,0.0443714390463988
10,2504,10,2,10,6.4,0.218224,17.1284821301654,13.7488274533387,1,80,-0.0119583057719352,0.0470206001288255
10,2504,10,3,10,7.28,0.2203796,17.8381788920799,13.7292624198257,1,79,-0.0276734874223891,0.0556924983862213
10,2504,12,1,12,8,0.199099166666667,19.4167799421318,16.0012466108785,1,73,-0.019875851329099,0.0536927695209687
10,2504,12,2,12,7.92,0.198571666666667,19.8825695695653,16.0308442160644,1,86,-0.0267093010156343,0.0461838019258421
10,2504,12,3,12,7.88,0.215336666666667,20.3193834602501,16.3993728877953,1,84,-0.030893426802207,0.0474734021030695
11,2504,2,1,2,1.64,0.26825,3.2957987175791,2.91005097290954,1,46,0.0351879269889539,0.0833120658755011
11,2504,2,2,2,1.2,0.205349,2.8282049874475,2.7110657669231,1,34,0.0254170185362093,0.126837910740182
11,2504,2,3,2,1.88,0.284592,3.71600460512238,2.97863370530281,1,60,0.0123648853977095,0.0582155615291886
11,2504,3,1,3,2.56,0.257963333333333,4.85926787302183,4.29831755483202,1,84,0.000940661338132708,0.0550964530914832
11,2504,3,2,3,2.36,0.243236666666667,4.94673936961186,4.21019761362823,1,71,-0.00580160431327114,0.0422553329313689
11,2504,3,3,3,2.12,0.268002,4.86631228765204,4.43198231912154,1,54,-0.000772447624123779,0.0666053870090457
11,2504,4,1,4,3.72,0.290789,7.08443809916682,5.98240386988449,1,102,-0.0038625497844408,0.0360859262796617
11,2504,4,2,4,2.08,0.1748045,5.47099128939582,5.20200858845563,1,53,-0.00291877904320869,0.0793183073607596
11,2504,4,3,4,2.56,0.1746795,5.52417507360351,5.16535131814546,1,72,-0.0104318593782932,0.0494456324201519
11,2504,5,1,5,4.08,0.257852,8.50649043295781,7.18086983053413,1,114,0.00165175876733281,0.0284517085025262
11,2504,5,2,5,4.04,0.2670428,8.29238490626839,7.33140491223542,1,113,0.0029024059459435,0.0328561015115092
11,2504,5,3,5,4.24,0.2949556,8.86068945557527,7.56130658170008,1,96,-0.00595599111968233,0.0313603540877935
11,2504,6,1,6,4.64,0.261538,9.72399434183434,8.72657559648948,1,125,-0.00940736130294575,0.0284403115648438
11,2504,6,2,6,3.64,0.170965,8.46686116381139,7.7163774878076,1,103,-0.00965871433677003,0.0327065398442587
11,2504,6,3,6,3.44,0.167454333333333,8.06722900051013,7.68203659236235,1,120,0.0015015965891957,0.0328569305125834
11,2504,8,1,8,5.8,0.24117,12.7687678743352,11.3086126253341,1,127,-0.00498246219403858,0.0226080565653035
11,2504,8,2,8,6.16,0.2421035,12.9542080789292,11.329101423224,1,108,-0.00776722086227371,0.026741908889655
11,2504,8,3,8,6.24,0.248757,12.8809045109921,11.4162072975497,1,116,-0.00636690877421549,0.0285437801010241
11,2504,10,1,10,7.88,0.2388308,16.1246093301413,14.0468945572869,1,117,-0.00161033189984958,0.0290067525823092
11,2504,10,2,10,7.24,0.234708,15.8755289421162,14.0342136298676,1,131,-0.0149091157364658,0.0314237888760646
11,2504,10,3,10,7.68,0.2476862,16.0785893051801,14.2868882435838,1,128,-0.00345543990017079,0.0224511821941376
11,2504,12,1,12,8.52,0.225516833333333,18.3219030234378,16.6374957472457,1,129,-0.00701283044737147,0.0269324072549022
11,2504,12,2,12,9.04,0.243679666666667,19.3943677685762,17.0081245243435,1,121,-0.0121564735257595,0.0298650349696824
11,2504,12,3,12,9.44,0.2563205,19.6179525146084,17.2918279448751,1,121,-0.00591521749674697,0.0297838172109717
12,2504,2,1,2,0.36,0.030364,2.09880619532894,2.09327993337931,1,155,-0.043737103145917,0.0679279801003766
12,2504,2,2,2,1.24,0.140519,3.07585930268257,2.43383003585436,1,57,0.0297095536899053,0.121761002758728
12,2504,2,3,2,1.04,0.165328,2.92482577414588,2.56418452789056,1,27,0.0420308688648111,0.191717189328514
12,2504,3,1,3,2.56,0.263539333333333,4.74878174779843,4.35745535930686,1,75,-0.0128904933591245,0.0600417043368629
12,2504,3,2,3,1.72,0.166927333333333,4.05759112137422,3.84119756576456,1,46,0.00818137780031134,0.0891600099367018
12,2504,3,3,3,1.36,0.0988886666666667,3.72038060856352,3.44554564043463,1,49,-0.165166452648223,0.213660709506954
12,2504,4,1,4,2.64,0.2194905,6.51164525998013,5.49100097486321,1,72,-0.0104842239203363,0.0793900483369654
12,2504,4,2,4,3.2,0.2823435,6.47402400521879,5.98574771811164,1,107,0.00551099647494659,0.0337095273139373
12,2504,4,3,4,2.48,0.2121505,5.98124625964276,5.46920706087039,1,71,0.029984199430239,0.062624457066553
12,2504,5,1,5,3.84,0.247126,8.14189094894866,7.10872247332137,1,94,0.00475004556717581,0.034636569545275
12,2504,5,2,5,3.68,0.2461476,7.97733359984084,7.0689381161003,1,92,0.0108480413063188,0.036324879646665
12,2504,5,3,5,3.36,0.2003648,7.20489606941813,6.65470338406529,1,78,-0.00193432122427415,0.0458966177060888
12,2504,6,1,6,4.76,0.262032333333333,10.3068344207908,8.68897911029579,1,94,0.0106388758584395,0.0412840672233475
12,2504,6,2,6,4.44,0.257695333333333,10.312361333005,8.68481969643504,1,104,0.0063846378483261,0.0316865639867345
12,2504,6,3,6,4.24,0.238916,9.18288871663047,8.46450373613201,1,110,0.00584632989841257,0.0286334586416965
12,2504,8,1,8,4.92,0.21050075,12.1362021714308,10.9264444878243,1,111,0.0103410138453504,0.0421409828675394
12,2504,8,2,8,5.88,0.23038975,12.6339185268665,11.1011547115164,1,107,0.00135174121102751,0.0226697286194469
12,2504,8,3,8,5.72,0.2532325,12.7961826244348,11.5464249134812,1,109,0.0129586386732609,0.0373037877314985
12,2504,10,1,10,6.56,0.2190744,15.062447669563,13.7514590067433,1,127,0.0115505734185615,0.0293953308514023
12,2504,10,2,10,6.68,0.2191084,15.4668600702264,13.752397025817,1,114,0.0127746513713842,0.032067720142888
12,2504,10,3,10,6.28,0.1971714,15.4296279221798,13.3409046376352,1,108,0.0171317790429656,0.0389969364944971
12,2504,12,1,12,7.88,0.219534333333333,19.0039328488303,16.5825556446417,1,114,0.0060092347252283,0.0336014784225745
12,2504,12,2,12,7.8,0.207261833333333,18.5527693299072,16.2452379256412,1,106,0.00923888731390219,0.0366775113467494
12,2504,12,3,12,7.72,0.206262166666667,17.7637205565847,16.1912088858961,1,119,0.0119450907551904,0.0291996496361383
13,2504,2,1,2,1.52,0.272516,3.3800290278477,2.94620922867636,1,49,0.0279947234650582,0.100710276855976
13,2504,2,2,2,1.72,0.339318,3.38872869050645,3.20575710277181,1,51,-0.0174879412738468,0.0858876991408124
13,2504,2,3,2,1.6,0.22104,3.76403456131921,2.69488695801653,1,43,-0.0214487005978251,0.114697883177448
13,2504,3,1,3,2.88,0.367842,5.8665692137462,4.96688371994594,1,81,0.00855594890222824,0.04931891963768
13,2504,3,2,3,2.2,0.276188,5.40284617541406,4.47561947110297,1,60,-0.0101990024428217,0.0735173423004504
13,2504,3,3,3,2.4,0.257079333333333,5.19492216199697,4.31763070793362,1,76,0.0177586216383947,0.0520770033612644
13,2504,4,1,4,3.6,0.325347,7.67236869553489,6.31844831018982,1,84,-0.0134196015228028,0.0496799490023247
13,2504,4,2,4,3.24,0.247246,6.95359011378055,5.6562505257937,1,87,-0.0091423173188432,0.0366348348600506
13,2504,4,3,4,3.32,0.271175,7.15272108727699,5.84092910287165,1,95,-0.00219807224059139,0.0469511313498014
13,2504,5,1,5,4,0.2213756,8.94332864929577,6.79410065630676,1,78,0.000324198840014279,0.0544193562634885
13,2504,5,2,5,3.6,0.2004836,8.01984050196649,6.70856896283687,1,78,-0.00957370363620475,0.0618501031440697
13,2504,5,3,5,3.92,0.2573896,8.35068943857119,7.23169000879846,1,97,0.00233521592470322,0.041921617984047
13,2504,6,1,6,4.52,0.230409666666667,10.5825568280507,8.38182370573934,1,65,-0.00194792133849045,0.0516980402229584
13,2504,6,2,6,4.96,0.242174,10.5493350358886,8.38180390224693,1,97,0.00855130926834344,0.0408749377519173
13,2504,6,3,6,5.24,0.332924,11.3271527759715,9.52689534731822,1,113,0.00895617815347224,0.0325224895492013
13,2504,8,1,8,6.48,0.25636675,13.9005080042562,11.4928509072427,1,100,-0.000450423955081741,0.0264302408357707
13,2504,8,2,8,7,0.27168575,14.0050998605171,11.685324506348,1,107,-0.000427258147458838,0.0304775624749057
13,2504,8,3,8,6.76,0.290049,13.8188455948841,12.057808499526,1,116,0.00161629467237711,0.0275140055454508
13,2504,10,1,10,7.96,0.2586432,16.8572252288063,14.5032720070121,1,109,-0.010069108170478,0.0318392188011901
13,2504,10,2,10,7.76,0.2604478,17.4592967591303,14.5209905619883,1,96,-0.00801479647681173,0.0262359048663001
13,2504,10,3,10,7.56,0.2328264,16.795820246067,13.8943303417254,1,97,-0.00780431026712222,0.0360052478217959
13,2504,12,1,12,10.12,0.276621833333333,22.2976989175178,17.6713856464887,1,88,0.00128328769599127,0.0392291086470586
13,2504,12,2,12,9.64,0.270834833333333,22.350288192548,17.614781796807,1,86,0.00703165454879519,0.0302142452722323
13,2504,12,3,12,9.28,0.2341815,21.1413438967107,16.7150843017759,1,80,-0.0152969472483345,0.0401407193798924
14,2504,2,1,2,1.84,0.287794,3.67742033989647,2.96893290566725,1,63,0.00111109049137813,0.0591243334198036
14,2504,2,2,2,1.88,0.317721,3.42388109060775,3.08206965794843,1,50,-0.0440615656677969,0.0925815904032697
14,2504,2,3,2,1.16,0.182641,2.87106434670545,2.62136573164109,1,36,-0.044597655005805,0.174357649702355
14,2504,3,1,3,1.56,0.158119333333333,4.08794997515371,3.79620143157695,1,51,0.0113092826456696,0.0804226650848181
14,2504,3,2,3,2.44,0.254126,5.28984392962775,4.29958030776835,1,77,0.0140688100901765,0.0524464712921882
14,2504,3,3,3,2.56,0.238079333333333,5.06472025870798,4.17407870205119,1,77,-3.35132091122574e-05,0.0398905801929062
14,2504,4,1,4,2.64,0.1879285,6.2072502159667,5.2596723973087,1,54,-0.0211246063803805,0.0744894091535417
14,2504,4,2,4,1.4,0.0809325,5.1217034023646,4.52788996064341,1,46,-0.0476522663416871,0.108389239729539
14,2504,4,3,4,3.68,0.2959505,7.5512610622086,5.97968631479415,1,96,-0.00318741598690961,0.0331230161714045
14,2504,5,1,5,2.44,0.1401432,6.50743385527423,6.17710830674006,1,52,0.0183076403082998,0.0910489497017777
14,2504,5,2,5,3.88,0.2444708,7.32621884018928,7.07920036269785,1,107,-0.00218331299634188,0.039938541944004
14,2504,5,3,5,3.16,0.2096172,7.6418434473031,6.80071079853681,1,101,0.00968458479793024,0.0308579382238196
14,2504,6,1,6,4.28,0.218889333333333,9.85467307640684,8.21184994363417,1,83,0.00216633328539115,0.0414588579845595
14,2504,6,2,6,3.32,0.169412666666667,8.52352810695449,7.72740655493365,1,88,0.000930407777065623,0.0414504386155299
14,2504,6,3,6,4.12,0.20874,9.38365122969781,8.12001542139756,1,105,0.000762073434751482,0.02663883381915
14,2504,8,1,8,5.72,0.226033,12.7972052500569,11.0505556858317,1,108,0.0032847250053161,0.032035163621888
14,2504,8,2,8,5.16,0.19024275,11.5800938700064,10.5692516675261,1,98,0.00279759451356394,0.0343256918748908
14,2504,8,3,8,5.48,0.20158125,12.8405982839807,10.7130045671838,1,104,-0.0086810552082409,0.0297170986840449
14,2504,10,1,10,5.28,0.1541558,14.179153300618,12.5800845735568,1,90,-0.00499095412307695,0.0395009009481284
14,2504,10,2,10,6.12,0.1847678,15.3735494029008,13.1056053201891,1,90,0.00500144349152384,0.0358377862980051
14,2504,10,3,10,5.48,0.1544034,14.6039590891546,12.5871971355505,1,100,-0.00365181215835448,0.0345218733482105
14,2504,12,1,12,8.12,0.207270166666667,18.1069578254483,16.2037437487876,1,118,-0.00127414124670353,0.0262938883754354
14,2504,12,2,12,7.88,0.203481666666667,18.3871169533568,16.1370456891368,1,99,-0.0123310713909264,0.0414773307603052
14,2504,12,3,12,7.32,0.174900666666667,18.0792377285347,15.4900874782717,1,111,-0.00255959860078474,0.0288453754601021
15,2504,2,1,2,1.88,0.363598,3.89600928276116,3.28265343312999,1,68,0.0126525453495847,0.0589318129743878
15,2504,2,2,2,1.8,0.290552,3.38139427051936,3.00478722060156,1,54,-0.00219163999404156,0.0717158080297376
15,2504,2,3,2,1.8,0.308026,3.57458450750692,3.02388190417394,1,56,0.0391575502306433,0.0868599095417058
15,2504,3,1,3,2.12,0.229609333333333,5.12123458972169,4.1592021716397,1,62,0.000713372944906737,0.0615919181051613
15,2504,3,2,3,1.28,0.100933333333333,4.93975020215257,3.4876928692632,1,39,-0.00757772061489499,0.125290132016872
15,2504,3,3,3,2.24,0.226224,5.52459168750884,4.16139116595477,1,67,-0.0224680484677743,0.0750260391757571
15,2504,4,1,4,3.6,0.325933,7.12494738687896,6.27824958121842,1,88,-0.00289101833715205,0.0408527779612906
15,2504,4,2,4,2.04,0.1297175,5.81546329965769,4.84969530232259,1,60,-0.0207464765569432,0.0789515833667991
15,2504,4,3,4,3.24,0.2752695,6.68713743918484,5.92450757752963,1,92,0.0324816335275398,0.0515821663177179
15,2504,5,1,5,3.2,0.2058244,9.0267225138126,6.7828190606374,1,65,0.000103601384395036,0.06303352022663
15,2504,5,2,5,4.2,0.2652388,8.64266165705337,7.24882034696276,1,72,0.00916280609025178,0.0502801275831042
15,2504,5,3,5,4.36,0.2887644,8.51925672572169,7.48684479637784,1,109,0.0102659267183381,0.036817306508483
15,2504,6,1,6,4.36,0.245567333333333,10.0788103027639,8.51948034178348,1,89,-0.000515513995750203,0.0380141333889012
15,2504,6,2,6,4.44,0.246563,10.0061671823017,8.54630064062349,1,92,-0.00291465255523039,0.0434766445820124
15,2504,6,3,6,4.56,0.248167333333333,10.5854355663901,8.547631841631,1,83,0.00663776523765623,0.0457013263907863
15,2504,8,1,8,6.12,0.24032225,13.7270122145084,11.2224220861665,1,90,0.0164820714110651,0.0412734442470585
15,2504,8,2,8,5.76,0.20336925,13.7698398708531,10.7350467331108,1,76,0.00453727996795345,0.0507018523753764
15,2504,8,3,8,5.32,0.20332325,13.6437814029124,10.7789192201122,1,83,0.00236577891071849,0.0463642107661628
15,2504,10,1,10,7.72,0.2393388,16.7564531509264,14.0626000996899,1,87,0.00380487863990197,0.0313375637868873
15,2504,10,2,10,7.68,0.235486,17.3161818673687,14.0193635931892,1,74,0.00796404028709975,0.0502129182289925
15,2504,10,3,10,8,0.2726584,16.5696101433636,14.7059774542971,1,123,0.00373125431651974,0.0310719407820698
15,2504,12,1,12,9.28,0.244778166666667,21.0680374234894,16.9975184740888,1,81,0.00593764630444439,0.0433569080022155
15,2504,12,2,12,9.52,0.2540315,20.3836150344222,17.193055830292,1,89,0.0099716513325525,0.0334538128626121
15,2504,12,3,12,8.88,0.247564833333333,20.996114995797,17.0881543883432,1,73,0.0112681453672642,0.0489595118100905
16,2504,2,1,2,1.52,0.292209,3.52728377919669,3.05346672369244,1,53,0.00553197063306389,0.0723249499812132
16,2504,2,2,2,1,0.16589,2.81900904586238,2.58339049160362,1,49,-0.0045625398768918,0.184890676095242
16,2504,2,3,2,1.08,0.200016,3.01172113707925,2.71151786195566,1,28,-0.0574899415987711,0.187483554209889
16,2504,3,1,3,1.28,0.100982666666667,3.46533861984605,3.480553516488,1,82,-0.0165078832847329,0.0762176399592177
16,2504,3,2,3,2.6,0.291468666666667,5.65024263045689,4.52024270696702,1,83,-0.0148309495827248,0.0461190038570988
16,2504,3,3,3,2.68,0.287174,5.75781332290746,4.48251582159092,1,73,0.00802696554536718,0.0429453318075076
16,2504,4,1,4,2.76,0.212036,6.22355316492071,5.43851244455079,1,72,-0.0337771052986395,0.0929829509502524
16,2504,4,2,4,2.48,0.155568,5.754336945347,5.01839122591732,1,72,-0.033477387716188,0.0639631954391493
16,2504,4,3,4,2.72,0.2129595,6.00654875988972,5.4551481622321,1,77,-0.00139019926542602,0.0498943686502643
16,2504,5,1,5,3.28,0.2017448,7.25299339326476,6.7094271317254,1,102,-0.0142550793183316,0.0431806890716347
16,2504,5,2,5,3.64,0.2323004,8.09951428682795,6.95987161724794,1,71,0.0159667661222308,0.040785873635764
16,2504,5,3,5,2.96,0.1871288,7.9086053270174,6.62017397942886,1,69,-0.0149326619375135,0.0505165950288495
16,2504,6,1,6,4.28,0.203116666666667,9.428572720925,8.00672667818264,1,89,0.00193149289440094,0.0345666643585107
16,2504,6,2,6,3.88,0.192463666666667,9.3302789260526,7.91596870319759,1,95,-0.00329180386946549,0.0349853851700699
16,2504,6,3,6,3.76,0.199719666666667,8.838862888963,8.06947991027084,1,106,-0.00656502819046868,0.0382388611555151
16,2504,8,1,8,5.44,0.20077675,12.2227186667688,10.7041216274288,1,103,-0.0100598089153939,0.0331320104290035
16,2504,8,2,8,4.76,0.158081,11.5404603462762,10.0453027036611,1,93,-0.0186946314330437,0.0442895994303068
16,2504,8,3,8,4.76,0.1683555,11.4217283653632,10.2554533053124,1,93,0.00103960446154543,0.037643818070512
16,2504,10,1,10,5.92,0.1841496,15.0041582474282,13.1399246525538,1,109,-0.00603497441224648,0.0361279134297787
16,2504,10,2,10,7.44,0.2144182,15.6775842652247,13.5638984296149,1,110,8.4591842015715e-05,0.0271897177061026
16,2504,10,3,10,5.48,0.1594348,13.9008487105668,12.658804739947,1,100,-0.00809851961990938,0.0359449915187779
16,2504,12,1,12,7.4,0.185269,17.722081498177,15.7548771655657,1,96,-3.46233036765513e-05,0.0297220178220284
16,2504,12,2,12,7.68,0.190979833333333,17.7257539054963,15.864363108674,1,103,-0.00610983813527467,0.026485727309213
16,2504,12,3,12,8.2,0.216296833333333,18.9871522330439,16.4318487579681,1,100,-0.0114146236431554,0.0285515806256879
17,2504,2,1,2,1.72,0.287351,3.7447739851969,2.98635346567287,1,58,-0.0128025153659226,0.0622731160518596
17,2504,2,2,2,1.32,0.243111,3.21979165166397,2.85175499215114,1,38,0.0461309316262939,0.143144327870428
17,2504,2,3,2,1.84,0.322245,3.99892121909705,3.12609891615226,1,50,-0.0146628052709191,0.0822568238598329
17,2504,3,1,3,2.72,0.349039333333333,5.45846069113379,4.89136193538715,1,81,0.0126873391991247,0.0480520376182817
17,2504,3,2,3,2.56,0.332167333333333,5.22234058003925,4.80723126279054,1,75,0.00415879658116792,0.0519966786380526
17,2504,3,3,3,1.84,0.171079333333333,5.20877178401096,3.85420608622226,1,51,0.0396440578272862,0.0838830684063663
17,2504,4,1,4,3.6,0.3245405,7.4573847902267,6.31225889231429,1,86,-0.00443674352436141,0.035945315881686
17,2504,4,2,4,2.84,0.2354185,7.21560086721424,5.63353526633615,1,64,0.0168720961998381,0.074180689355966
17,2504,4,3,4,3.72,0.3566975,7.44317911320005,6.53844791744354,1,119,0.0046068009076718,0.0362821845910721
17,2504,5,1,5,3.8,0.2587376,8.64369078983098,7.24631913883638,1,81,0.0131387964179437,0.0545260776111214
17,2504,5,2,5,4.08,0.2740112,9.1314944910328,7.36349527831032,1,94,-0.0034847202237126,0.0336163988119916
17,2504,5,3,5,4.2,0.2945492,9.71924707125673,7.56393963353602,1,88,-0.00425497920321457,0.0451485453847212
17,2504,6,1,6,5.32,0.324694333333333,11.3577949635157,9.42187733309048,1,104,-0.00913933461442673,0.030729979233509
17,2504,6,2,6,4.92,0.284844,10.6683914946803,8.99099502937716,1,86,0.00720881531552242,0.0519015780622576
17,2504,6,3,6,4.8,0.281705,11.2118032808035,8.9632020389487,1,90,0.00747333503378079,0.0506304504359878
17,2504,8,1,8,6.44,0.28003725,14.5605168083339,11.9088607969327,1,96,-0.00312062943287468,0.0298587473914981
17,2504,8,2,8,6.12,0.27715375,14.6552815056872,11.8997374603194,1,98,0.0243863949021401,0.0378341810976814
17,2504,8,3,8,6.04,0.244051,13.8644217736049,11.3565564651866,1,99,0.0185857666367677,0.0359331386956676
17,2504,10,1,10,8.04,0.2886622,18.0180986839954,15.0911747159699,1,91,0.0125502756752439,0.0482701408632357
17,2504,10,2,10,8.28,0.2959456,18.0348367680925,15.2227821062496,1,93,0.0130700369837021,0.0505853146877388
17,2504,10,3,10,7.76,0.2735092,17.8563399749364,14.8312676810226,1,89,0.00813602337761467,0.0440498831164684
17,2504,12,1,12,9.92,0.297343333333333,22.0065939286404,18.298734171348,1,94,0.00927810501137533,0.0407915559881182
17,2504,12,2,12,9.64,0.286050166666667,21.7589573266671,18.036158010246,1,91,0.0111369976419237,0.0376855523269387
17,2504,12,3,12,9.72,0.290946833333333,21.2593019416436,18.1591203013633,1,85,0.00846785066786179,0.0418941332700363
18,2504,2,1,2,1.16,0.153938,3.65657565737552,2.50555606377044,1,38,0.0689771704805436,0.164994384145147
18,2504,2,2,2,1.8,0.321365,3.46909482616269,3.15418360727605,1,66,0.0228629411993716,0.0722531706059507
18,2504,2,3,2,1.44,0.211045,3.44702363368101,2.74206780868095,1,45,-0.0139318401372822,0.142836691840965
18,2504,3,1,3,1.6,0.145353333333333,5.63891035920701,3.70383471350054,1,56,0.0052281009388012,0.0941075874280594
18,2504,3,2,3,1.72,0.147586,5.85601090351946,3.6955339388465,1,60,-0.0486929866170249,0.119352281397702
18,2504,3,3,3,1.92,0.183284,4.55063486243029,3.90456793788085,1,60,0.0419773910623729,0.115641003727111
18,2504,4,1,4,3.2,0.237648,6.64390712143322,5.58588759495086,1,102,-0.00428603116985274,0.043187468284531
