"replicate","scenario","generation","gravity_signed","gravity_abs","divm_signed","divm_abs"
2,"Obstructed",2204,0.00401008747336604,0.0299928713134478,0.0166776480347113,0.0607271282072061
2,"Obstructed",2254,0.00337498895723575,0.0224182590091066,0.0113112759610407,0.064186294431732
2,"Obstructed",2304,-0.00850100124798185,0.0251549776088931,0.0071005027201981,0.0465848827640769
2,"Obstructed",2354,-0.0106573826659317,0.0355254341256639,0.0423332236046286,0.0700588468350198
2,"Obstructed",2404,-0.00360414146721946,0.032329213336672,0.0255863732383071,0.040167537055848
2,"Obstructed",2454,-0.0048234605928315,0.0452363851389869,0.0280827250428286,0.0439549211417158
2,"Obstructed",2504,0.00249379996142913,0.029993399284962,0.0245578738301353,0.0439350916800937
2,"Obstructed",2554,-0.00807559030114103,0.025484787637144,0.0108883610953725,0.0112555995324227
2,"Obstructed",2604,-0.019139840654167,0.0469920966766953,0.0133784115477532,0.0136043878024462
2,"Obstructed",2654,-0.00879436351158144,0.0509263040693878,NA,NA
2,"Obstructed",2704,-0.00184114804008512,0.0530815018921002,NA,NA
2,"Obstructed",2754,-0.0234389809797656,0.0608214991318216,NA,NA
2,"Obstructed",2804,0.00885212276808745,0.079886187735613,NA,NA
2,"Obstructed",2854,-0.0110350116519675,0.0806415790908304,NA,NA
2,"Obstructed",2904,-0.00844437737897669,0.0582211129213539,NA,NA
2,"Obstructed",2954,-0.000822775587943306,0.0713918333999487,NA,NA
2,"Obstructed",2999,0.0526970432891365,0.10733250378773,NA,NA
3,"Isotropic",2004,0.00426943389786655,0.0275400298096055,-0.00562464368968603,0.0756703150517264
3,"Isotropic",2054,0.000241545450723438,0.0464892987625349,0.0101726176186278,0.0470838171916176
3,"Isotropic",2104,-0.00462108417787176,0.0333984261565667,0.0125927404698986,0.0637716115493682
3,"Isotropic",2154,-0.00363824449865347,0.0310328962218151,0.0135370176278162,0.0562945896013888
3,"Isotropic",2204,-0.00445133142852287,0.0262450090305022,-0.0120456649574215,0.0400929072784398
3,"Isotropic",2254,-0.00540563549456335,0.0291201225080112,-0.0137591108451378,0.0476408879147202
3,"Isotropic",2304,0.00143486834343152,0.0286385193799693,-0.0179396383780523,0.0807674563699818
3,"Isotropic",2354,0.0047522278068551,0.031928543753042,-0.0148045338738214,0.052340810352411
3,"Isotropic",2404,-3.35105431674819e-05,0.0267242847018087,-0.0314643478339335,0.0820757594362351
3,"Isotropic",2454,0.00338171402442861,0.0317469394712925,-0.0190781498216968,0.0978011679452877
3,"Isotropic",2504,-0.00150787405672147,0.031460852400663,-0.00185918898224585,0.0577518848303252
3,"Isotropic",2554,-0.00334771115577899,0.0294188754050395,0.000846292957535397,0.0468910042008564
3,"Isotropic",2604,-0.00709829294614766,0.0310062942596259,-0.00312801416117003,0.101572672536661
3,"Isotropic",2654,-0.00206750768075795,0.0236340904945736,-0.00360480367334767,0.0448204182773316
3,"Isotropic",2704,-0.0028107787613799,0.0337933427917515,0.00240413518921263,0.0489851072521447
3,"Isotropic",2754,0.0104171661314541,0.0252911034679357,0.0111892883111274,0.096591289370121
3,"Isotropic",2804,0.00829521784153446,0.0189017795062602,0.010212729406486,0.0390255898168619
3,"Isotropic",2854,0.00193773666604741,0.0325538603118556,0.0118002618623767,0.0680986559860751
3,"Isotropic",2904,-0.0022731093512198,0.0262639245325343,-0.000901770722981207,0.0420643404223844
3,"Isotropic",2954,0.000160891178051318,0.0293019725500356,0.0135720216341619,0.0490252841226467
3,"Isotropic",2999,-0.00034384973279784,0.0295124086308617,0.00868996483753231,0.0786968468731408
3,"Redistributed",2004,0.00144971943202514,0.0310200141847647,0.00569354670774117,0.0834633030898064
3,"Redistributed",2054,-0.00539348823987623,0.0306215111731878,0.0316406589451906,0.0785776425476718
3,"Redistributed",2104,0.00222713370091909,0.0308619612532205,0.02622642361288,0.0537915169207476
3,"Redistributed",2154,-0.00359898398644968,0.0254293947236835,0.00406087700236342,0.0580838656552169
3,"Redistributed",2204,-0.00818514964351796,0.0252570862013319,0.0199726731877648,0.0566465676212286
3,"Redistributed",2254,-0.00940508660572376,0.0312529366256544,0.0290751548857863,0.0579906353964049
3,"Redistributed",2304,-0.0140319946858559,0.0393988490479274,0.0316423782936673,0.0612989115597365
3,"Redistributed",2354,-0.0167116005974977,0.0429485309849564,0.0364756447157576,0.0478180143222871
3,"Redistributed",2404,-0.0230215797254357,0.0419860818094899,0.00034349288193232,0.000523915098148645
3,"Redistributed",2454,-0.0191458444092572,0.0446177486984093,NA,NA
3,"Redistributed",2504,-0.0148031951655169,0.0616373225332279,NA,NA
3,"Redistributed",2554,-0.0102766524074448,0.0656624339479657,NA,NA
3,"Redistributed",2604,-0.0010826633461834,0.0691572244954606,NA,NA
3,"Redistributed",2654,-0.0131487962688344,0.0650738143107083,NA,NA
3,"Redistributed",2704,0.0268829079380951,0.0984875923424278,NA,NA
3,"Redistributed",2754,0.0135728967981391,0.0603173119074246,NA,NA
3,"Redistributed",2804,0.0380319091465275,0.075994544182806,NA,NA
3,"Redistributed",2854,0.122629462049148,0.194103907942668,NA,NA
3,"Redistributed",2904,0.0502778304778548,0.105591087871262,NA,NA
3,"Redistributed",2954,0.0293608730547084,0.104743244939307,NA,NA
3,"Redistributed",2999,0.0809072474714467,0.120886458298035,NA,NA
3,"Obstructed",2004,0.00153107919966561,0.020960772850122,-0.00737468632622269,0.0602637932350327
