"Scenario","replicate","generation","n_edges","CD","diameter","mean_delta","mean_abs_delta","sd_delta","n_pendant","n_poly_global","n_poly_pop","He","sumAe_total","sumAe_within"
"Redistributed",46,2884,54,0.18,10.9053744937469,0.0653169326031388,0.184116397050343,0.320786328657842,7,8,2.96,0.0462918,22.340889611384,21.5924817558943
"Redistributed",46,2889,59,0.196666666666667,9.95182713914907,0.0654489656312,0.145422079854687,0.257749784906556,0,8,2.92,0.0451047,22.3470885612496,21.5516168388795
"Redistributed",46,2894,58,0.193333333333333,10.2897149606521,0.0591660624370619,0.16206014193085,0.272373176318623,0,8,2.84,0.0445294,22.2904300545722,21.5387418926512
"Redistributed",46,2899,64,0.213333333333333,19.3772188095553,0.0652735076707992,0.126394455095567,0.245707200427895,0,8,2.76,0.0436798000000001,22.2999668688164,21.4970452913624
"Redistributed",46,2904,55,0.183333333333333,8.54527730033024,0.0385494427568919,0.167162961866798,0.317721564554595,7,8,2.76,0.0430114,22.2032226275271,21.4864967772101
"Redistributed",46,2909,59,0.196666666666667,9.02493027174193,0.0805379923966476,0.134453918006426,0.250448422765423,0,7,2.68,0.0416275,22.0610077948125,21.4448831198063
"Redistributed",46,2914,57,0.19,9.59060921776127,0.0407358408758372,0.164111453304493,0.302077480707187,6,7,2.64,0.0409162000000001,22.0989700710025,21.4185867155312
"Redistributed",46,2919,51,0.17,11.1222716568946,0.031771508585005,0.177603666082657,0.318395303577581,6,7,2.48,0.0406685,22.0110741343704,21.4241323208447
"Redistributed",46,2924,92,0.306666666666667,8.92053136992716,0.0316646906989035,0.0826625305946978,0.102884611606919,0,7,2.56,0.0409496,21.9832128198928,21.4167509655915
"Redistributed",46,2929,93,0.31,9.91423748020802,0.0162663462102503,0.0780711998057707,0.10494172226603,0,7,2.52,0.0395832000000001,21.932472751939,21.3490628338037
"Redistributed",46,2934,68,0.226666666666667,9.35559352728638,0.0333923055155743,0.135761920443784,0.176658074857344,0,7,2.48,0.0389892000000001,21.911072719547,21.3215036447609
"Redistributed",46,2939,61,0.203333333333333,10.2880012970891,0.0627512849620494,0.146176310302599,0.192077623679684,0,7,2.44,0.0380141000000001,21.8773436530828,21.3150137683824
"Redistributed",46,2944,69,0.23,9.87929229871257,0.0720530180524964,0.120949521383014,0.136721984972861,0,7,2.24,0.0368781000000001,21.8676567421134,21.2776468312139
"Redistributed",46,2949,70,0.233333333333333,9.08335495461471,0.062794239887695,0.118908828801819,0.140552308834734,0,7,2.12,0.0354582999999999,21.7651296513042,21.2265848102864
"Redistributed",46,2954,44,0.146666666666667,9.51292355293846,0.13808938343656,0.226204546948152,0.364161386534141,8,7,2,0.0374178,21.7461349992809,21.3349552627841
"Redistributed",46,2959,53,0.176666666666667,9.1704709720002,0.103494342395357,0.185093815628491,0.29575872504135,0,7,2.04,0.0372239,21.7486473849105,21.3365979709744
"Redistributed",46,2964,42,0.14,10.1524294030371,0.114684196986902,0.244191469595802,0.391654685513829,8,6,1.96,0.0361427,21.764618758939,21.2969090973553
"Redistributed",46,2969,40,0.133333333333333,11.5102676011865,0.132168321033931,0.230134877353572,0.371128788863032,8,6,2,0.0359545999999999,21.7273448303072,21.291820686862
"Redistributed",46,2974,37,0.123333333333333,12.6046675476722,0.119754137629383,0.259889896828734,0.394943833526107,7,6,2.12,0.0359514,21.7077664565061,21.2718566875395
"Redistributed",46,2979,45,0.15,11.3933580423111,0.0859458979285665,0.204630323201495,0.360970014354995,7,6,2.04,0.0345331999999999,21.6087194437655,21.2434265307813
"Redistributed",46,2984,55,0.183333333333333,9.80249318239817,0.117377100541916,0.187626718892534,0.288662399503842,0,6,1.96,0.0343453,21.5316859828548,21.2334376625887
"Redistributed",46,2989,48,0.16,9.89268097371506,0.120619648800251,0.213700390036557,0.352062272192633,8,6,1.92,0.0333670999999999,21.5399724355629,21.2043904157771
"Redistributed",46,2994,73,0.243333333333333,9.81508976100484,0.0434708185638111,0.132212321158009,0.170670156627396,0,6,1.96,0.0321096,21.4640151542591,21.1307938715148
"Redistributed",46,2999,54,0.18,10.3836307076453,0.0671257844329176,0.191519741953826,0.328868918008215,7,6,2.08,0.0318624000000001,21.3814302807304,21.113849322891
"Redistributed",47,2004,84,0.28,14.6287246798057,-0.00530218935114034,0.0301968090055989,0.0373970412044861,0,17,11.72,0.1750261,29.9047781840275,25.8371638246616
"Redistributed",47,2009,102,0.34,14.4777111569685,-0.00309264706841354,0.029420542197227,0.0369754763313793,0,17,11.68,0.1759748,29.9621959221534,25.8754693931772
"Redistributed",47,2014,98,0.326666666666667,14.5359534299085,-0.00556276072733991,0.0350548045387295,0.0453207805574593,0,17,11.56,0.1730394,29.9222868268765,25.7615524742941
"Redistributed",47,2019,98,0.326666666666667,14.8692065387755,-0.00632919700245293,0.0287349119441971,0.0382015325266407,0,17,11.68,0.1779586,29.9484889160682,26.0025308564406
"Redistributed",47,2024,90,0.3,15.2351977732189,-0.00130827492279076,0.0387517495426778,0.0513676909437656,0,17,11.48,0.1794717,30.0248175181345,26.0383460684876
"Redistributed",47,2029,97,0.323333333333333,15.4787137161332,-0.000455821213573008,0.0330292660383434,0.0457935400121041,0,17,11.76,0.1770626,29.9879374512924,25.9142448699765
"Redistributed",47,2034,99,0.33,14.2741031989357,-0.00324717257673606,0.036883169886664,0.0485910092917044,0,17,11.96,0.1760013,30.0774845125046,25.8914555393149
"Redistributed",47,2039,98,0.326666666666667,16.6613568368618,0.00668406100979831,0.0319654489907498,0.0395900594296457,0,17,11.48,0.174592,30.1182675590785,25.852740154296
"Redistributed",47,2044,90,0.3,14.7472249762844,-0.00169904243325159,0.0321501395365887,0.0422375208409105,0,17,11.64,0.1786349,30.3023576433872,25.9922582260253
"Redistributed",47,2049,104,0.346666666666667,14.7633884313827,-0.00486773210397748,0.0296407982466281,0.039261027417493,0,16,11.88,0.1804203,30.3136551471296,26.063271977778
"Redistributed",47,2054,106,0.353333333333333,14.5253472496688,0.000553114308647517,0.0312470908943747,0.0398185731233545,0,16,11.72,0.177249,30.2310078458722,25.9015705084642
"Redistributed",47,2059,111,0.37,13.6810769610945,-6.22447063359434e-05,0.0258528312830365,0.0327373614111841,0,16,11.96,0.1849031,30.2538976220016,26.2013673868957
"Redistributed",47,2064,106,0.353333333333333,13.153235587057,0.0010448027415302,0.032002300173964,0.0403366477342037,0,16,11.8,0.185874,30.108362394977,26.27388020133
"Redistributed",47,2069,94,0.313333333333333,15.0483496466255,0.00523553397775333,0.0366527946657728,0.0486414764676959,0,16,11.84,0.1844241,30.146496692944,26.2040088530652
"Redistributed",47,2074,95,0.316666666666667,14.9174699923949,0.00381100721619785,0.0326885417841673,0.0430555980842241,0,16,11.84,0.1871711,30.2392178420311,26.3451859938673
"Redistributed",47,2079,94,0.313333333333333,15.3763889318402,-0.00354048477269721,0.0354209463390062,0.0456738682283168,0,16,11.84,0.1867454,30.3122223497383,26.3375103753866
"Redistributed",47,2084,87,0.29,14.3224963394708,0.00029100550584117,0.0399346315211128,0.0490938907535132,0,16,11.88,0.1827068,30.3082639865671,26.139605930561
"Redistributed",47,2089,95,0.316666666666667,15.5050778844205,0.0028001973899787,0.0283517187456192,0.0349214599482236,0,16,11.92,0.1813896,30.2109066492854,26.0909791036329
"Redistributed",47,2094,83,0.276666666666667,15.6196340941735,0.000770744468558225,0.0349450211333248,0.0472024809172881,0,16,11.68,0.1806699,30.2011106902594,26.1361753141351
"Redistributed",47,2099,103,0.343333333333333,15.3489959593506,0.00309161462439023,0.0307413265144536,0.0406553924853966,0,16,11.72,0.1810221,30.2129272298074,26.1221876647539
"Redistributed",47,2104,89,0.296666666666667,14.9693583079915,0.00160614090333649,0.0334321326203877,0.0416247476065071,0,16,11.64,0.1810332,30.1856323726312,26.1065075970022
"Redistributed",47,2109,102,0.34,14.5277323637629,0.000433220095513623,0.0250855619872498,0.0371550085262515,0,16,11.44,0.181965,30.1422325501024,26.1675059585646
"Redistributed",47,2114,93,0.31,14.8607544078109,0.0021258755220771,0.0258728861312678,0.0323171951214524,0,16,11.4,0.1820584,30.0861048077719,26.2238054846606
"Redistributed",47,2119,88,0.293333333333333,14.1210489306916,0.00578499677766802,0.0332911183146544,0.0409718770426406,0,16,11.44,0.1845874,30.0935097424747,26.2757057328363
"Redistributed",47,2124,99,0.33,14.6960455514804,0.000403259146784542,0.0244114560129943,0.0320114463459612,0,16,11.36,0.1825062,30.0784890253815,26.2309732519961
"Redistributed",47,2129,119,0.396666666666667,14.0301523060902,-0.00325745699881229,0.0173997373315573,0.0228114370563344,0,16,11.4,0.1854298,30.187125424645,26.3755196882065
"Redistributed",47,2134,109,0.363333333333333,13.936449890139,-0.0060569324122658,0.0295130898513408,0.0427626907209569,0,16,11.4,0.184254,30.1424955790724,26.3115367676406
"Redistributed",47,2139,96,0.32,15.7047287667054,-0.00169889726601011,0.0282479432343876,0.0431740843590659,0,16,11.52,0.1872947,30.2595465801377,26.3963775826282
"Redistributed",47,2144,105,0.35,15.4791132613917,-0.00167526901979381,0.0312485287285711,0.0437144057529045,0,16,11.32,0.1857303,30.1880363111399,26.3195204920698
"Redistributed",47,2149,104,0.346666666666667,13.3168262494805,-0.0133399537657088,0.0357988608035558,0.0417673670469436,0,16,11.32,0.1857303,30.1258174038266,26.3211445733778
"Redistributed",47,2154,120,0.4,14.1701569567925,-0.00697157622077526,0.0222295621353965,0.0303648786034394,0,16,11.28,0.1837,30.0199475707678,26.2712686546521
"Redistributed",47,2159,104,0.346666666666667,12.6221405954028,-0.00661106845277424,0.0295727723057919,0.0380993438029116,0,16,11.2,0.1850063,30.0187735517968,26.3868265716592
"Redistributed",47,2164,93,0.31,13.8164976531775,-0.00994946420863139,0.0326064926708021,0.0466989390499614,0,16,11.24,0.1832215,29.9366840714377,26.3114777924868
"Redistributed",47,2169,113,0.376666666666667,13.7182488949681,-0.00985494944741336,0.0249171562902735,0.0292937221788685,0,16,11.04,0.1802329,29.8166805324903,26.2317550678608
"Redistributed",47,2174,102,0.34,13.9210470460791,-0.000441574443374073,0.0307597633596077,0.0404368524965804,0,16,11.04,0.1779875,29.7328467636582,26.1166748694398
"Redistributed",47,2179,94,0.313333333333333,14.7910931833709,0.000563465509986956,0.0307458458663334,0.0380854232959839,0,16,11.08,0.1799481,29.8149542178594,26.2080224058484
"Redistributed",47,2184,88,0.293333333333333,12.653588035581,0.00568852558419301,0.0417601652576212,0.0512068538789127,0,15,11.04,0.1822012,29.7462014244711,26.3173358806403
"Redistributed",47,2189,92,0.306666666666667,12.3541729922415,-0.00613340364212537,0.0388445709914218,0.060541566490816,0,15,10.84,0.1804052,29.8291735547711,26.2732182698375
"Redistributed",47,2194,96,0.32,13.5173563097484,-0.00515678077356219,0.0364477634849094,0.0476255841678234,0,15,10.44,0.176762,29.7055823558439,26.1501362233717
"Redistributed",47,2199,97,0.323333333333333,13.7408507409032,-0.00762637640491749,0.0400115938027063,0.0553573964789905,0,15,10.84,0.1770237,29.6890608975763,26.1471525873511
"Redistributed",47,2204,99,0.33,13.5126442768648,-0.00508019258639108,0.0309617865237308,0.0452433344964341,0,15,10.8,0.1767393,29.6778281627083,26.1378189690836
"Redistributed",47,2209,111,0.37,11.7113664543454,-0.00788669637844408,0.0261550104878553,0.0324486519238188,0,15,10.88,0.1742975,29.5505695556924,26.0522202474302
"Redistributed",47,2214,109,0.363333333333333,13.1523503420476,-0.0030831772098271,0.0357602319608744,0.0580601147635779,0,15,10.92,0.1758074,29.4965726776949,26.0667627877648
"Redistributed",47,2219,98,0.326666666666667,14.6248241374661,0.00221257540210803,0.0353427024719815,0.0527710486913753,0,15,10.88,0.1731048,29.5132785740128,25.9446782441036
"Redistributed",47,2224,119,0.396666666666667,12.7375491735697,-0.00122889129616682,0.0215470449093246,0.0280930695395447,0,15,10.52,0.1699364,29.4787662287557,25.8660953475209
"Redistributed",47,2229,109,0.363333333333333,14.3624525665773,-0.00273102002763951,0.0319599961360301,0.040540890833858,0,15,10.68,0.1711974,29.4270344790451,25.887395759707
"Redistributed",47,2234,90,0.3,14.0689957615087,-0.00380313423226039,0.0397667041395938,0.0508690041751444,0,15,10.48,0.1698456,29.4261101343979,25.8718912045165
"Redistributed",47,2239,102,0.34,12.0271185663323,0.00347605655921795,0.0310210368836337,0.0445577699331634,0,15,10.28,0.1698869,29.3073803202403,25.8778503277123
"Redistributed",47,2244,91,0.303333333333333,14.0087150644374,-0.00609331640705782,0.0336200649856137,0.0516246493255639,0,15,10.24,0.164489,29.3703156194706,25.6695591993618
"Redistributed",47,2249,89,0.296666666666667,13.4885943677604,0.00324610926940652,0.0374332692413714,0.0506721456294361,0,15,10.28,0.1619059,29.3051687569462,25.5130448186631
"Redistributed",47,2254,92,0.306666666666667,14.0681824894786,0.0045389763301453,0.0347785255961319,0.0483916063052574,0,15,10.56,0.1609286,29.2553233374918,25.4567766033968
"Redistributed",47,2259,101,0.336666666666667,13.0360218808945,0.00011695271267384,0.0267361724096193,0.0360897050544426,0,15,10.6,0.1614192,29.1016486798089,25.4471241948634
"Redistributed",47,2264,89,0.296666666666667,13.3604907970049,0.00430679855882737,0.0379514460624112,0.0486269689115325,0,15,10.52,0.1628515,29.0849447714092,25.5257601005589
"Redistributed",47,2269,87,0.29,15.1974152664979,-0.00816067105213892,0.0376023797504071,0.0524706773851549,0,15,10.56,0.1589809,28.9506751303854,25.3836403157096
"Redistributed",47,2274,85,0.283333333333333,15.9478958052014,-0.00194544832967431,0.0335142463931469,0.0422315057251743,0,15,10.24,0.1546139,28.8745941910037,25.2197394826475
"Redistributed",47,2279,77,0.256666666666667,14.5675052152982,0.00124250995286563,0.0412414147411132,0.059434075395129,0,15,10.08,0.1550864,28.9515145796098,25.2804920477642
"Redistributed",47,2284,83,0.276666666666667,15.6973421650811,-0.0113987767037659,0.0391099014192933,0.0616788844872147,0,15,9.84,0.1549817,28.8391498748161,25.261188612279
"Redistributed",47,2289,80,0.266666666666667,13.7822474421491,2.24820849831206e-05,0.0413765149997626,0.065180958508001,0,15,10.08,0.1575563,28.7047929324481,25.3348586767445
"Redistributed",47,2294,82,0.273333333333333,13.788654191038,-0.0154059899731158,0.0465418593901004,0.0562927856586003,0,15,10.04,0.1601767,28.6928820925859,25.4608811776181
"Redistributed",47,2299,110,0.366666666666667,12.4764107464941,-0.00571332085107801,0.0330989634524785,0.0471646212371182,0,15,9.8,0.1552436,28.5656790792999,25.2947768883665
"Redistributed",47,2304,99,0.33,12.8749569775319,-0.0053498596520565,0.032896300422821,0.0468763056702626,0,15,9.64,0.153638,28.6312312499676,25.2405496942936
"Redistributed",47,2309,105,0.35,12.6046643202107,-0.00359170920646089,0.031781203341445,0.0386522111367194,0,15,9.92,0.1536715,28.5811792206893,25.2255132627222
"Redistributed",47,2314,95,0.316666666666667,14.1357676315648,-0.0107775058368502,0.0370083419382506,0.0479117057910853,0,15,9.92,0.1551153,28.6373495831916,25.220542029597
"Redistributed",47,2319,99,0.33,13.0600001096866,-0.00795114780034648,0.0362147862872578,0.0462461831235439,0,15,10,0.1539163,28.5594526757774,25.1670158814431
"Redistributed",47,2324,99,0.33,12.6253017169267,-0.00992370589417029,0.0341729127250633,0.0443045990252157,0,15,9.92,0.1571263,28.6241173359578,25.3368333375285
"Redistributed",47,2329,103,0.343333333333333,15.3387421217984,-0.00818326245091298,0.0366137693603859,0.0477122685041557,0,15,9.96,0.1583347,28.6275783302825,25.4049657466576
"Redistributed",47,2334,95,0.316666666666667,13.0409457783174,-0.00556419878918466,0.0350715634543684,0.0455906496492128,0,15,10,0.1596804,28.6564155028176,25.4425379294317
"Redistributed",47,2339,88,0.293333333333333,13.2336385512608,-0.0123469694194323,0.0420989781505006,0.0554925788959001,0,15,10.04,0.1555804,28.4549922049089,25.2594786534193
"Redistributed",47,2344,86,0.286666666666667,14.6383944720796,-0.0141841463366712,0.0353092809272204,0.0446290676824066,0,15,10.04,0.1573389,28.3833328468345,25.3123053662117
"Redistributed",47,2349,87,0.29,17.2352369090558,-0.00441999760533313,0.0358040899037049,0.0506403231228135,0,15,10,0.1539584,28.1921472562954,25.1726951392928
"Redistributed",47,2354,90,0.3,13.2979367581229,-0.00863676655413834,0.0372300145389563,0.0529203089152302,0,15,9.6,0.1560515,28.0297850385171,25.2399106299368
"Redistributed",47,2359,97,0.323333333333333,14.1708912587921,-0.0143327687713074,0.0368232229426684,0.0435243617087662,0,15,9.72,0.1550615,27.9089878082716,25.2708132472132
"Redistributed",47,2364,97,0.323333333333333,13.2010416567043,-0.0124029577604355,0.0335086772217609,0.0401763207651918,0,15,9.52,0.1548392,27.9110755830901,25.265104431973
"Redistributed",47,2369,94,0.313333333333333,12.4121130128415,-0.0167247270948051,0.0325383921943341,0.0380341363618393,0,15,9.52,0.1526602,27.6802181340875,25.1518078483118
"Redistributed",47,2374,96,0.32,16.645293153225,-0.0117885920393437,0.0350731343350455,0.0473073002319261,0,15,9.4,0.1536921,27.6419991268031,25.2226865177616
"Redistributed",47,2379,103,0.343333333333333,13.0630884657532,-0.0209212398721423,0.0418863241216251,0.0518553211988595,0,15,9.32,0.1517228,27.4893776853821,25.1704110632702
"Redistributed",47,2384,106,0.353333333333333,13.2328207904294,-0.0177573867226779,0.04343896645893,0.0600179350716619,0,15,9.48,0.1560338,27.4066251861048,25.3381860318204
"Redistributed",47,2389,94,0.313333333333333,13.7115281110759,-0.0162748987059516,0.0488212251426191,0.0625589398550826,0,15,9.4,0.1553736,27.3781018291115,25.2947637941795
"Redistributed",47,2394,105,0.35,12.3973208231531,-0.015983703465463,0.0373873053513249,0.0448790800795847,0,15,9.24,0.1521495,27.3114239194717,25.1700254778279
"Redistributed",47,2399,112,0.373333333333333,12.4763700338402,-0.0187228697883437,0.0310480790379657,0.0433020722276628,0,15,9.36,0.1470719,27.1925476433473,24.9927734644297
"Redistributed",47,2404,117,0.39,11.4959130663369,-0.0152266798219417,0.0286604341497244,0.0348495879063446,0,15,9.28,0.1460762,27.0624234780499,24.9551599961186
"Redistributed",47,2409,111,0.37,11.8745588044637,-0.0137104114550053,0.0363394698821112,0.0485947874857412,0,15,9.12,0.146149,27.0749283849877,25.0184226621922
"Redistributed",47,2414,112,0.373333333333333,11.6631389699284,-0.0155730771657067,0.030740349358109,0.0378944583828443,0,15,8.8,0.1438768,27.0041286725622,24.915770026636
"Redistributed",47,2419,112,0.373333333333333,12.7841012132942,-0.0196026361450952,0.0355208747100287,0.0431466514415563,0,15,8.88,0.1459489,27.2488108907421,25.001985326837
"Redistributed",47,2424,105,0.35,14.1663883632496,-0.0233344724721587,0.0399992056471718,0.0472535853956142,0,15,8.92,0.1476215,27.2555906351421,25.0876889584855
"Redistributed",47,2429,113,0.376666666666667,13.6244167508771,-0.0224531075093258,0.035751617963921,0.0451222444941099,0,15,8.68,0.1488729,27.223489167812,25.1634467071999
"Redistributed",47,2434,105,0.35,13.8155209733901,-0.0156813577265923,0.0407034743730584,0.0505238565388001,0,15,8.72,0.1482266,27.0391358551679,25.1171642159773
"Redistributed",47,2439,95,0.316666666666667,14.0718142843487,-0.0301646984491154,0.0436234630151702,0.0443145072353093,0,14,8.68,0.1466109,27.1638841703712,25.0441943920379
"Redistributed",47,2444,106,0.353333333333333,11.1512043942266,-0.0203493197164651,0.0375223337677846,0.0440090643655235,0,14,8.8,0.1471233,27.0797335524351,25.0293234901392
"Redistributed",47,2449,97,0.323333333333333,12.6958338087874,-0.0216839418853195,0.0365756250686829,0.0456652198078681,0,14,8.76,0.1477773,27.122572910761,25.069669887874
"Redistributed",47,2454,99,0.33,11.8965659060514,-0.0174107772044507,0.0345026843158251,0.0409422223161929,0,14,8.68,0.1486207,27.1365776036069,25.1087192956131
"Redistributed",47,2459,91,0.303333333333333,11.3293022550357,-0.024759241676806,0.0413561311420477,0.047272507599237,0,14,8.68,0.1502922,27.0122578684577,25.2013550994464
"Redistributed",47,2464,100,0.333333333333333,10.2352592091481,-0.0237234810552809,0.0430339055947065,0.0503354812873601,0,14,8.68,0.1492548,26.9653089181812,25.1476231381101
"Redistributed",47,2469,107,0.356666666666667,11.3003803050703,-0.0192578683450722,0.035627778303889,0.0407034474861042,0,14,8.68,0.145022,27.0057765787938,24.9874086652005
"Redistributed",47,2474,117,0.39,10.4729456299153,-0.0150307491811878,0.0354058674685932,0.0393481548629345,0,13,8.6,0.1426922,26.9817998388775,24.8799310403211
"Redistributed",47,2479,103,0.343333333333333,11.8733876540824,-0.0214155641075414,0.0434466010239148,0.0541101465968787,0,13,8.48,0.1407808,26.7572861098644,24.8213933912583
"Redistributed",47,2484,97,0.323333333333333,12.6114115280493,-0.0171760407901404,0.0491402514517136,0.0587779211741674,0,13,8.28,0.1403262,26.7685665396982,24.7744184375737
"Redistributed",47,2489,103,0.343333333333333,13.3431099973774,-0.0130857108684934,0.0384875689895974,0.0491913817785668,0,13,8.52,0.1389677,26.7638072746911,24.7308243427958
"Redistributed",47,2494,110,0.366666666666667,13.6078579119622,-0.0125910074873603,0.0402515656558904,0.049923562503623,0,13,8.28,0.1354225,26.5345654657658,24.5742523775193
"Redistributed",47,2499,94,0.313333333333333,13.5142206304969,-0.0122266192692861,0.0433003033879575,0.0534603972093655,0,13,8.24,0.1361366,26.5478362299542,24.6128647364017
"Redistributed",47,2504,105,0.35,13.5300472589367,-0.0106516373055908,0.0367466781894427,0.0439415774740852,0,13,8.08,0.1353802,26.5502865311122,24.5981640649967
"Redistributed",47,2509,99,0.33,14.4911824424932,-0.00993620845063567,0.0458587266629122,0.0585657688004635,0,13,7.92,0.1372354,26.6996324333561,24.7158151767421
"Redistributed",47,2514,93,0.31,12.5729571802052,-0.0192560344473659,0.0398244736161694,0.0472094296087418,0,13,7.8,0.1332825,26.453640878735,24.5712970116479
"Redistributed",47,2519,90,0.3,12.882860493618,-0.0192485181785552,0.0442185724628997,0.0549899369233812,0,13,8,0.1342129,26.5249810517684,24.6402092636355
"Redistributed",47,2524,86,0.286666666666667,14.1063818410071,-0.0206965098702348,0.0531616677694282,0.0671925827931895,0,13,7.92,0.1323798,26.4668528253294,24.5557076565272
"Redistributed",47,2529,88,0.293333333333333,12.6049815428826,-0.0151897886688513,0.0489414546650785,0.06248406717446,0,13,7.88,0.1300623,26.3733169513976,24.4752160125808
"Redistributed",47,2534,95,0.316666666666667,13.5628160857691,-0.00831763202822121,0.043302228075203,0.0525448431020979,0,13,7.84,0.1283022,26.30125557872,24.4339507065561
"Redistributed",47,2539,88,0.293333333333333,13.3873246935636,-0.0133398171800699,0.0516765292643146,0.0626217510385809,0,13,7.72,0.1270132,26.0697954610915,24.3618445266898
"Redistributed",47,2544,94,0.313333333333333,12.5709433455137,-0.0198131289809549,0.0486903029034499,0.05823983186492,0,13,7.84,0.1271025,26.096976618313,24.3340313530184
"Redistributed",47,2549,92,0.306666666666667,13.1752235371839,-0.0264157196328115,0.0480654112324789,0.056397289622091,0,12,7.52,0.1237997,26.072011550169,24.1872717422356
"Redistributed",47,2554,89,0.296666666666667,12.4231340748684,-0.0167044423729459,0.0463718741352027,0.0608709833129713,0,12,7.32,0.1219039,25.9605414595854,24.1291707906236
"Redistributed",47,2559,94,0.313333333333333,12.354389924563,-0.0131288458032298,0.0408203306341372,0.0499055912131361,0,12,7.2,0.1216962,25.885881672604,24.1729193097397
"Redistributed",47,2564,102,0.34,12.1079630221678,-0.018862464708968,0.0413143788123802,0.0483836044884997,0,12,7.2,0.1200365,25.7722910118378,24.1232711294741
"Redistributed",47,2569,103,0.343333333333333,12.9973055803534,-0.0226081911267324,0.0500203030183628,0.058409459920737,0,12,7.2,0.1199689,25.6885632648327,24.160603293906
"Redistributed",47,2574,88,0.293333333333333,11.3683495933954,-0.0194143745748695,0.0468996676628058,0.0544356249673833,0,12,7,0.1185578,25.703027900783,24.1096216444611
"Redistributed",47,2579,101,0.336666666666667,11.5529149627302,-0.0154844913101952,0.0357197891677007,0.0434417296166574,0,12,7,0.1164651,25.7915137655366,24.0441783891482
"Redistributed",47,2584,85,0.283333333333333,13.7437793633035,-0.0197954486905178,0.0403922606207382,0.0550482494239791,0,12,6.92,0.1154592,25.8141121656503,23.96697855449
"Redistributed",47,2589,93,0.31,14.7907825049885,-0.0128093556129194,0.048737254130006,0.0632360057442681,0,12,6.92,0.1124362,25.6356783090966,23.8194943973427
"Redistributed",47,2594,85,0.283333333333333,14.1203793257038,-0.0218456768788127,0.0534015992118996,0.0664602927952032,0,12,7,0.1126249,25.4136350698962,23.8367292524836
"Redistributed",47,2599,89,0.296666666666667,11.6470367143745,-0.0231518843577921,0.0523012025685167,0.0665417725619377,0,12,6.96,0.1131877,25.3113848241018,23.9177674143719
"Redistributed",47,2604,88,0.293333333333333,12.2081781745606,-0.0214545031999009,0.0609894449052167,0.0823622265362196,0,12,6.68,0.1104512,25.328740420977,23.7948848318638
"Redistributed",47,2609,91,0.303333333333333,10.9965400422902,-0.0326477995971334,0.0462093042370566,0.0546695632718129,0,12,6.84,0.1110763,25.1925021499156,23.8761866871156
"Redistributed",47,2614,87,0.29,12.6377129031498,-0.0100999903533273,0.0503399660244723,0.061732498846162,0,11,6.52,0.111823,25.1835737347478,23.9152789372673
"Redistributed",47,2619,81,0.27,12.2999302930213,-0.0073355601128181,0.0551752296408028,0.0708403428573015,0,11,6.44,0.1076326,25.1140701279514,23.7303670898606
"Redistributed",47,2624,79,0.263333333333333,12.025597127092,-0.0171654647231658,0.0496099238135496,0.0584183245679398,0,11,6.32,0.1075499,25.0948021023277,23.7383703084512
"Redistributed",47,2629,95,0.316666666666667,14.3172013774089,-0.0176478393150803,0.0389548950800223,0.0477505656776456,0,11,6.28,0.1063969,25.1900599182785,23.6855519491895
"Redistributed",47,2634,97,0.323333333333333,13.8923871178427,-0.0137869735542136,0.0448978241605337,0.0596259972031788,0,11,6.24,0.1069075,25.0170389530919,23.736302290514
"Redistributed",47,2639,72,0.24,14.0512681389111,-0.0083750578854194,0.0592737774266977,0.0820398961497433,0,11,6.16,0.1052954,24.792087306313,23.6708559157684
"Redistributed",47,2644,71,0.236666666666667,13.3122867431893,-0.00355639571844666,0.0637644432725316,0.0838609470615138,0,11,6.2,0.1032684,24.8042897506714,23.5866396040258
"Redistributed",47,2649,72,0.24,13.8547465805192,-0.0187436762120875,0.0644058623864538,0.0841888429445364,0,11,6,0.1014905,24.6562443575166,23.4838810695947
"Redistributed",47,2654,66,0.22,17.2026365494862,-0.0318622536671242,0.0546280520664992,0.0749127485515149,1,11,5.96,0.1001065,24.9067901715703,23.448831180661
"Redistributed",47,2659,78,0.26,14.7714322039531,-0.0175565455052904,0.0680815056246127,0.0881044146227667,0,10,6.04,0.0990664,24.9216662016898,23.4100902660631
"Redistributed",47,2664,81,0.27,17.4503018747918,-0.0116975533296862,0.0562837214428027,0.0718475477259633,0,10,6.12,0.0953255,24.7429240725004,23.2457476610173
"Redistributed",47,2669,77,0.256666666666667,16.8249264067809,-0.0161923505762498,0.0522040910072879,0.0798100232705603,1,10,5.96,0.0957836,24.8228329327602,23.2884694655161
"Redistributed",47,2674,80,0.266666666666667,14.7504641866987,-0.0124644457153013,0.0626385643240394,0.0844163353622527,0,10,5.88,0.0947286,24.7812315198564,23.1966835741821
"Redistributed",47,2679,72,0.24,13.5234742159731,-0.0140935047985698,0.0534475876230554,0.0710564897886814,0,10,5.96,0.0945883999999999,24.7906189947366,23.2178364297226
"Redistributed",47,2684,77,0.256666666666667,15.3644860522444,-0.0138578895247311,0.0544827214479079,0.0695873958186878,0,10,5.92,0.0916720999999999,24.5249463186959,23.0644425477293
"Redistributed",47,2689,77,0.256666666666667,13.6803079631047,-0.0132269043612311,0.0524719212297948,0.0705080275780088,0,10,5.8,0.0913512,24.407817987417,23.0744417020119
