"replicate","phase","generation","n_edges","diameter","mean_delta","mean_abs_delta"
49,"burnin",799,114,14.0998504298663,-0.000878271410902069,0.0178057511646109
49,"burnin",804,121,13.828726541742,0.00218948950463952,0.0272169155395348
49,"burnin",809,106,13.5692336345564,0.00216348516183407,0.0304777675660355
49,"burnin",814,127,14.0606579119847,0.00167096915934015,0.0226791081094603
49,"burnin",819,103,14.1917866936564,0.00136552911569504,0.0231846127850567
49,"burnin",824,104,14.0873114964557,0.00244562962001778,0.0310386312896253
49,"burnin",829,98,14.222619633196,0.00164171590968533,0.0295184510864466
49,"burnin",834,102,14.3560933326231,-0.00178841414032059,0.0315492053108877
49,"burnin",839,93,16.8802661294586,-0.00740085350028578,0.0312545812981594
49,"burnin",844,109,14.9487320534869,0.00753435941972989,0.026204655593984
49,"burnin",849,103,14.8171094008801,0.00306480440696926,0.027703771420155
49,"burnin",854,95,15.2228896979218,0.00540817443134152,0.0268107787651922
49,"burnin",859,89,16.4380130579442,0.00142442678076743,0.0331445681514523
49,"burnin",864,89,15.5752538375581,0.00551947910280116,0.0391384504886439
49,"burnin",869,89,15.540019783422,-5.30371944046187e-05,0.0318146005451899
49,"burnin",874,103,14.8356501374479,0.0035506509825575,0.0366785180220032
49,"burnin",879,94,14.7998138084252,-0.00180472032957721,0.0318558336753694
49,"burnin",884,99,15.497758412556,0.00377926120052946,0.0348203035569387
49,"burnin",889,95,16.4820015866545,0.00571526496697598,0.0344047135089424
49,"burnin",894,105,18.3532259967777,0.00145486806790776,0.0290103714336564
49,"burnin",899,95,17.9903602030662,0.00438588293845015,0.0289874737029721
49,"burnin",904,103,18.5892367254151,-0.00135041893565877,0.0278936456008759
49,"burnin",909,114,15.3886026612706,-0.0015491558864672,0.0269472600650199
49,"burnin",914,100,16.6263120342063,-0.00131429656115117,0.0292556312998178
49,"burnin",919,103,16.690004423712,0.00312442365735734,0.0313664376502415
49,"burnin",924,98,16.4904352382519,-0.00603264270350479,0.0294155024563744
49,"burnin",929,96,14.9499179331647,-0.000865034528216846,0.030329877921418
49,"burnin",934,105,15.7854843712153,0.000311664591285802,0.029959241714941
49,"burnin",939,108,15.9578625629275,-0.00478275916816338,0.0334155231596161
49,"burnin",944,102,16.4771331348276,-0.00311388610423796,0.0381508649724384
49,"burnin",949,102,18.1685605874339,-0.00635802173526334,0.027041480280225
49,"burnin",954,88,18.6984356803136,-0.00327005615332319,0.042398885723741
49,"burnin",959,86,18.4015309838536,-0.00699569491578438,0.0400362811720714
49,"burnin",964,90,18.0458773790467,-0.00337100627880914,0.0326441128703514
49,"burnin",969,84,20.1752378773897,-0.00604571951751493,0.0356230845258762
49,"burnin",974,87,18.58651285468,-0.0102501193047369,0.032357979170197
49,"burnin",979,99,18.5262909983366,-0.00579692993955491,0.0289689190474474
49,"burnin",984,83,16.1796648039539,-0.00630217088701692,0.0376700740802095
49,"burnin",989,96,14.6939240175568,-0.00680274574259087,0.0301253014978856
49,"burnin",994,111,14.6710100853011,-0.00187962471164606,0.0268669599496627
49,"burnin",999,107,15.9646825351841,-0.00463048652422784,0.0319150482441625
49,"burnin",1004,97,16.2655855703892,0.0029266035832072,0.028326031252429
49,"burnin",1009,106,14.6913965043095,-0.00510968226906473,0.0264842918426017
49,"burnin",1014,78,17.8898338123988,0.0036289227202572,0.0369159361796134
49,"burnin",1019,84,17.0055405328923,-0.00370111529474817,0.0311987106802809
49,"burnin",1024,93,16.3266379068306,-0.00313231672965271,0.0286550247761915
49,"burnin",1029,105,15.226884174637,-0.00804279555571055,0.0256011716077462
49,"burnin",1034,96,16.2426499366298,-0.00197585256710164,0.0366760501165462
49,"burnin",1039,87,17.0113461955064,0.000934404614835059,0.0327959138159776
49,"burnin",1044,99,16.4077398619536,-0.000386529056453271,0.0255550822194538
49,"burnin",1049,99,15.9037316285905,0.00154215802305127,0.0252179050125739
49,"burnin",1054,95,16.166220742224,0.000314431160875409,0.037562435353985
49,"burnin",1059,99,15.1711834851775,-0.00597161500011462,0.0323525161270367
49,"burnin",1064,104,14.8822231361076,-0.000795048044720425,0.0284380180031583
49,"burnin",1069,90,16.8818950087418,0.00205719022893603,0.0353312073124973
49,"burnin",1074,110,13.9737568858448,0.00548117000602293,0.0289810013758613
49,"burnin",1079,103,14.3539982354448,0.0107899551755942,0.0254514082588212
49,"burnin",1084,102,14.6585409692105,-0.00312657936851602,0.030541353205125
49,"burnin",1089,95,16.2349274822306,-0.00379301075469289,0.0312067552440836
49,"burnin",1094,108,14.705459667553,0.00188408385360502,0.0284544684446004
49,"burnin",1099,99,15.1989243978916,0.00671245664270135,0.0302346321468331
49,"burnin",1104,108,13.7651847362555,0.00231576341714287,0.025291480341076
49,"burnin",1109,95,15.7031487701839,0.00555746943503505,0.0287835604763708
49,"burnin",1114,91,16.5042511833604,0.0032860794734239,0.0382561578689126
49,"burnin",1119,93,16.080242251161,0.0113112018504958,0.0382465078398791
49,"burnin",1124,107,15.491019272192,0.00170063880508144,0.0249752318105233
49,"burnin",1129,96,15.7331236593388,0.00231863133489424,0.0366832249215427
49,"burnin",1134,99,15.3864535001537,-9.5613844298555e-05,0.0317777201110458
49,"burnin",1139,103,15.7358833269348,-0.00280675155841832,0.0287436926778492
49,"burnin",1144,100,16.1693315666327,0.000790953258776319,0.0364788366305798
49,"burnin",1149,85,16.9899488738419,0.00528997494724578,0.0387345869501219
49,"burnin",1154,99,13.9919757787292,0.00621455544847387,0.0323481032173552
49,"burnin",1159,94,15.4485530779065,0.00326392201104516,0.035508689224307
49,"burnin",1164,88,18.512275067608,0.00330930754892553,0.0347232455316433
49,"burnin",1169,85,16.2881260842009,0.0116857484420554,0.0364107165673707
49,"burnin",1174,99,18.7014201977416,0.00430394065445196,0.0282381528982684
49,"burnin",1179,93,17.7202602021812,0.00864219082986079,0.0293654660070226
49,"burnin",1184,103,16.2497326623949,0.00379537560167695,0.0242838889446586
49,"burnin",1189,96,18.2957866097202,0.00582044013864659,0.0287008212509901
49,"burnin",1194,94,16.8067283541097,0.00714759696382276,0.0257159903702683
49,"burnin",1199,93,16.6822529550035,0.00878313592836537,0.0321815288062467
49,"burnin",1204,95,15.8499607277261,0.00532772125918888,0.0329320140813733
49,"burnin",1209,97,15.908355955953,0.00437952817851539,0.0300647346571184
49,"burnin",1214,87,16.2721612747775,0.00867257828323416,0.0320780921640401
49,"burnin",1219,94,15.8381849026312,0.00726731072731872,0.0355421283839373
49,"burnin",1224,94,16.1759943175193,0.0110175532355955,0.0299236273996869
49,"burnin",1229,95,15.563808840455,0.00510523598175189,0.0243463689308992
49,"burnin",1234,98,16.5777919425612,-0.000582933822365324,0.0392436007378385
49,"burnin",1239,98,16.4268179575902,-0.00155105670705656,0.0276063389719628
49,"burnin",1244,93,16.9291849863871,0.00212242568600432,0.0370186666554084
49,"burnin",1249,81,17.1142291309995,0.0049132673300079,0.0418167181751473
49,"burnin",1254,91,16.0970114642493,0.00499630744086104,0.0319472190355149
49,"burnin",1259,89,16.0403031285052,-0.00167904885809046,0.0339590582488135
49,"burnin",1264,98,16.4076121257104,-0.00297243754864674,0.0262970110570287
49,"burnin",1269,97,17.7405403246785,0.00698286110224606,0.0311904221920961
49,"burnin",1274,88,18.8644322195322,-0.000510907151760507,0.0367627142932772
49,"burnin",1279,96,18.2449716552927,0.00389132502648377,0.0373792706294349
49,"burnin",1284,91,16.381639808508,0.00168274984790618,0.0297657432301387
49,"burnin",1289,87,17.6524889143697,0.00293653246836452,0.0370959898399217
49,"burnin",1294,85,17.9789889891787,0.000231029544367206,0.0378824240500104
49,"burnin",1299,82,17.1190215361741,0.00334726705673139,0.0555022810376867
49,"burnin",1304,101,18.3293845569987,0.00437392562812772,0.037419638056211
49,"burnin",1309,96,17.4069425639087,0.00133847503424789,0.0403319100493961
49,"burnin",1314,91,16.157056269938,0.00129530278622646,0.0317081261110039
49,"burnin",1319,88,18.1589995955225,-0.000309400717208956,0.0336121568806194
49,"burnin",1324,82,17.9157864944028,-0.00315120510001154,0.0341870573945149
49,"burnin",1329,97,19.0848404333155,0.0060680354430992,0.0327988295573842
49,"burnin",1334,98,18.5331017280527,0.00855281537068987,0.0343550641756733
49,"burnin",1339,97,17.9434457571996,0.000948310092910615,0.0333820448079422
49,"burnin",1344,97,17.2902972912492,0.00907018327691347,0.0379051629893507
49,"burnin",1349,98,18.2688380043371,0.000208578940471644,0.0229731814234262
49,"burnin",1354,104,16.6217864977661,-0.000113649058732894,0.0275003246735235
49,"burnin",1359,93,16.8144559260564,0.00427323880331467,0.0258716825301515
49,"burnin",1364,93,20.1689529867331,0.00729531095093558,0.0271848912665228
49,"burnin",1369,96,18.4236628384918,0.0136792514815614,0.0276138198398766
49,"burnin",1374,88,19.4354931640764,0.00740257879374872,0.0394571923483591
49,"burnin",1379,80,20.3799881478075,0.0146033901723296,0.0384889568439436
49,"burnin",1384,86,21.5562986851901,0.00370566261253045,0.0413158087970839
49,"burnin",1389,85,20.8442768805504,0.00464039179829752,0.030907651869669
49,"burnin",1394,77,23.6836882947369,0.00817141955405389,0.0379030789761293
49,"burnin",1399,90,21.6806010871394,0.00481064495578733,0.0359093536577156
49,"burnin",1404,80,24.2064232442693,0.00580169104457807,0.042756602218125
49,"burnin",1409,70,26.7079606050585,0.00663875346929985,0.0532474781623733
49,"burnin",1414,87,25.6466895786731,0.00673545192948357,0.0318812222325373
49,"burnin",1419,74,25.9744767961636,0.00837297765031416,0.053739655600669
49,"burnin",1424,78,24.4824372959689,0.00432793570523173,0.0498165542352064
49,"burnin",1429,76,27.1052301007355,-0.000492883437528282,0.0490184565892089
49,"burnin",1434,83,24.7943679183902,0.00618753657273635,0.0381150514417856
49,"burnin",1439,76,20.937926099046,0.0121722414750538,0.0432638195640307
49,"burnin",1444,77,21.8000801801237,0.0084055768451758,0.0439684805121527
49,"burnin",1449,72,22.0929390520556,0.0116289921297531,0.0441488990054075
49,"burnin",1454,86,21.6260982674648,0.00626612852974888,0.0441076355911633
49,"burnin",1459,94,22.3526231194583,-0.000881240133959293,0.0351798918536614
49,"burnin",1464,76,22.3960409344705,-0.00158662201957606,0.0344780369585795
49,"burnin",1469,76,23.0056775889767,-0.00513290578780516,0.0447677118193257
49,"burnin",1474,82,21.7981419521935,0.0022483178592964,0.0394920025645149
49,"burnin",1479,73,25.9984903851542,0.00300779649128265,0.0373493194009139
49,"burnin",1484,85,23.1306295228732,0.00735956868515294,0.0356810667521267
49,"burnin",1489,84,22.7016531325368,0.00811199007897835,0.0291517085396091
49,"burnin",1494,81,22.6937523971374,0.00362903515392703,0.0443448459493393
49,"burnin",1499,95,17.8173045970777,0.007214516568854,0.0315366336137199
49,"burnin",1504,80,20.6257499692748,-0.00144403824389885,0.0507714857049299
49,"burnin",1509,82,20.1389878218281,-0.00184244849370228,0.0333860508500205
49,"burnin",1514,93,20.7744032078113,0.00145018050921132,0.0303479072213531
49,"burnin",1519,86,19.232166620351,-0.00134902235038229,0.0375880817683676
49,"burnin",1524,89,17.9058296007016,-0.00444765664176073,0.0405136706417798
49,"burnin",1529,80,20.7190266080659,0.00153667975617996,0.0343900663373383
49,"burnin",1534,98,18.2217238976093,9.46674992546465e-05,0.0298827045561831
49,"burnin",1539,86,20.452495450269,-0.00571488209969759,0.0449943317313949
49,"burnin",1544,94,19.2168692746122,-0.00466170197768534,0.0309593086676245
49,"burnin",1549,91,18.7334393578546,-0.000175726192627842,0.0377087100848797
49,"burnin",1554,87,19.0879499956833,-0.00975218915077042,0.0379885565083151
49,"burnin",1559,94,18.7306904142799,-0.000134716822232189,0.0340231458265308
49,"burnin",1564,90,18.8931018625671,0.00227160545603004,0.0405256176560628
49,"burnin",1569,88,19.3828109741329,0.00158496074539599,0.0350304576546507
49,"burnin",1574,92,17.9682625586408,-0.00571897059434636,0.0420805803767058
49,"burnin",1579,83,19.7280730145832,-0.00424108777002749,0.0371124042411646
49,"burnin",1584,78,19.9679422078,-0.00619179360362999,0.0410114635255142
49,"burnin",1589,91,18.9589397545453,0.003800683021922,0.0329542826274716
49,"burnin",1594,105,18.0800920292757,0.000547147746308831,0.0293047654740188
49,"burnin",1599,97,18.0130427778579,0.00558709604145443,0.0338492826925281
49,"burnin",1604,81,20.4853576130434,-0.00566215335244047,0.0467109100396418
49,"burnin",1609,84,16.8990677369375,-0.00507801890150271,0.0421304778458725
49,"burnin",1614,88,18.2102480867779,-0.00456571101528132,0.0379706424557483
49,"burnin",1619,90,18.295308778907,-0.0009870114630019,0.0342096862184289
49,"burnin",1624,79,20.6793778656392,-0.00601523109562304,0.0347995420850438
49,"burnin",1629,87,21.1838338981963,0.0039096865079147,0.0323412095655864
49,"burnin",1634,83,19.5501599107309,-0.00406037267519198,0.0453342644483387
49,"burnin",1639,69,20.9705025661771,-0.003430717084936,0.047228128967218
49,"burnin",1644,70,20.7210234935429,-0.00227763104532103,0.0495729778968768
49,"burnin",1649,90,21.6304135094409,0.00336655065275129,0.0391384740991161
49,"burnin",1654,72,20.3727625162097,-0.0092497456794812,0.0522571177377889
49,"burnin",1659,89,20.1777077717536,-0.00590567513022748,0.0366093424184682
49,"burnin",1664,86,19.6083991128272,-0.0119791239518088,0.0405609835040472
49,"burnin",1669,80,20.9287382719624,-0.0157766383976935,0.0432813567281513
49,"burnin",1674,100,18.2374500869442,-0.00422009514876973,0.035623204490157
49,"burnin",1679,81,19.2833705523768,-0.00183547897137656,0.0399631757009109
49,"burnin",1684,86,17.2577326658513,-0.000561505888936124,0.038089939756357
49,"burnin",1689,85,17.3244471809332,-0.00745150874896534,0.0418525286054574
49,"burnin",1694,70,20.2138852119424,0.000859846711757724,0.0440283603238217
49,"burnin",1699,88,18.3850815704019,-0.00625649550651668,0.0343737626333813
49,"burnin",1704,104,18.4557318090632,-0.00866020832319741,0.0266131467483856
49,"burnin",1709,89,19.6488805667342,0.0014121583164138,0.0295537708000183
49,"burnin",1714,85,19.7057933025634,0.00875384063575384,0.0323098699346399
49,"burnin",1719,84,19.1706567311006,-0.000887199473789328,0.0272745690311886
49,"burnin",1724,92,17.2797445770065,0.00149698481550541,0.0284979954949761
49,"burnin",1729,87,20.9679245590321,-0.000724915972480522,0.0303464829377263
49,"burnin",1734,89,21.0917070646379,-0.00291490916407057,0.0357263927114993
49,"burnin",1739,93,18.5788925414239,-0.00443265932682042,0.0314955343495204
49,"burnin",1744,95,18.6140964079293,0.00521313842186875,0.0362559507998894
49,"burnin",1749,100,18.6074955890178,0.00195011223006131,0.0241078540320828
49,"burnin",1754,95,18.5399777537647,0.000163049600636308,0.036102222059459
49,"burnin",1759,98,17.3157557450971,-0.00606602785113472,0.0240691964540095
49,"burnin",1764,98,16.9764275265521,0.00191374219633465,0.0288196431030215
49,"burnin",1769,93,17.211731951386,-0.00179403970709752,0.0210967669742351
49,"burnin",1774,83,17.4155088921418,0.00202885587161287,0.0340245323659617
49,"burnin",1779,88,19.7072380576133,-0.00334790217177765,0.030962289282586
49,"burnin",1784,93,18.7359815720742,0.00279091160308612,0.0323058753025977
49,"burnin",1789,95,16.7076505319175,0.00135750663279304,0.0327327507611767
49,"burnin",1794,93,18.6063782264934,0.00555791449173554,0.0346224014727108
49,"burnin",1799,95,16.7961763768819,0.00190513894713582,0.0307571533660061
49,"burnin",1804,89,17.7303255028348,0.000472830729359353,0.035380605373447
49,"burnin",1809,87,20.0048190926804,-0.00176689191840723,0.0376469268836516
49,"burnin",1814,82,19.2405988803494,-0.00348237769071872,0.0436777152200335
49,"burnin",1819,78,19.405988303754,0.0024949732691589,0.0460745686775705
49,"burnin",1824,68,20.5004457100793,-0.000345742327443838,0.046501681658305
49,"burnin",1829,77,19.8087467128745,-0.00656169972640863,0.0460036810230359
49,"burnin",1834,75,19.3680334549365,-0.00443084379419419,0.0505462266658233
49,"burnin",1839,73,20.5783425400326,-0.00819691870997597,0.0474536439375955
49,"burnin",1844,74,19.6603540782682,-0.00323820991370656,0.0335493252729963
49,"burnin",1849,66,20.0739763941463,-0.00101276003260414,0.0465240941198487
49,"burnin",1854,77,21.9793382486347,-0.00674580940305322,0.034903558591094
49,"burnin",1859,77,20.3918703934869,-0.0131030927361238,0.0457132127399833
49,"burnin",1864,66,22.8495729616347,-0.0142625737639234,0.0542193831636917
49,"burnin",1869,65,24.2520086811051,-0.0119218415244523,0.0437783583208076
49,"burnin",1874,80,20.2950362808227,-0.00599060690381925,0.0362875323972375
49,"burnin",1879,71,20.790941146519,-0.00537499888667443,0.0435716641920049
49,"burnin",1884,74,23.508484175486,7.2968477624334e-05,0.0496539522977257
49,"burnin",1889,78,20.9611859561444,0.00152363823340948,0.0454157295019323
49,"burnin",1894,81,21.2835506431746,-0.00229659704728057,0.0400508267875714
49,"burnin",1899,70,18.2077436594726,-0.00843989679086747,0.0478056811827121
49,"burnin",1904,72,21.8973539577499,0.00472325087439302,0.0473022729829497
49,"burnin",1909,67,23.2040147599976,-0.00555376430023619,0.0460591007270487
49,"burnin",1914,85,19.476854527691,0.00285462228301998,0.0376729489295449
49,"burnin",1919,84,22.3227100783593,0.00338711547954341,0.031761065807362
49,"burnin",1924,75,29.7383641242546,7.38783455572071e-05,0.0378886907405363
49,"burnin",1929,74,22.2669571762856,-0.0112034589540369,0.048662110081607
49,"burnin",1934,86,20.4024913995482,-0.00105143513134045,0.0440361157027738
49,"burnin",1939,73,20.384722141655,0.0026902936160025,0.0474658437178905
49,"burnin",1944,77,22.3114931510917,-0.00242734944900667,0.0463343374689296
49,"burnin",1949,79,24.0113545404543,-0.00788718022617131,0.0446142067195087
49,"burnin",1954,74,19.4689961891809,-6.75117721852877e-05,0.0505740469017028
49,"burnin",1959,79,23.4098970908336,-0.00388848895554363,0.0476001132312684
49,"burnin",1964,79,22.5790550568627,-0.00653217971025128,0.0409030415082541
49,"burnin",1969,81,19.6740010159673,-0.00436525109626307,0.050611464263578
49,"burnin",1974,84,20.5693685034829,-0.00168777936626159,0.0446364748723115
49,"burnin",1979,89,25.3708342327129,-0.00258581026101743,0.0375242586413971
49,"burnin",1984,82,18.2523291413266,6.00591859863698e-05,0.0422469831732892
49,"burnin",1989,89,18.4430271635132,0.00359402088616003,0.0429961189372874
49,"burnin",1994,86,18.7338292617224,0.00415152621154369,0.0480564433336742
49,"burnin",1999,100,15.0690646503752,0.00273378320699939,0.032979484019813
49,"forward",2004,108,14.8950646126635,0.00728139145292677,0.0289014177466963
49,"forward",2009,88,16.7465190472221,0.0102080420247971,0.0428476317252278
49,"forward",2014,96,17.0894616764459,0.00138559846618369,0.0402122563616618
49,"forward",2019,85,16.6785235784852,-0.0041663866576925,0.0504663591506808
49,"forward",2024,87,17.3110878030651,0.00157032872029381,0.0372340348432103
49,"forward",2029,88,17.7070118685185,0.00813908938391165,0.0335950426305163
49,"forward",2034,91,17.3240838847121,0.00253302378294336,0.0316439430655712
49,"forward",2039,98,17.3105009407179,0.0103219198360937,0.0391974476031417
49,"forward",2044,99,16.2100639218345,0.0051223719912303,0.026592561601948
49,"forward",2049,91,16.578535820277,0.00798062739435635,0.031364977428587
49,"forward",2054,85,17.0571181275008,0.0146109217834905,0.048612466501168
49,"forward",2059,91,17.1664883837246,0.000803776216481034,0.0346443556342163
49,"forward",2064,92,17.435703418509,0.0120463874072218,0.0331402464452147
49,"forward",2069,97,16.9774563108431,0.0081806797881903,0.0289489057502431
49,"forward",2074,95,15.3856966137142,0.00923058396178411,0.0303498021534173
49,"forward",2079,92,16.1036764302828,0.00764364158955315,0.0394552775025556
49,"forward",2084,79,18.5872950406037,0.00300890336426608,0.0346370561368109
49,"forward",2089,92,16.6875121994231,0.00324538690553347,0.0303250486801534
49,"forward",2094,97,16.2005552018024,-0.00173732448835936,0.0406825541587907
49,"forward",2099,89,17.5777360749165,-0.00100149107685798,0.0318255162148288
49,"forward",2104,82,16.826978763479,-0.00440585335200224,0.0468939789623541
49,"forward",2109,78,18.61154992906,-0.00683792891748642,0.0476062330014733
49,"forward",2114,93,15.8310554363953,-0.000836720176306268,0.0352801192748744
49,"forward",2119,101,15.2209116101474,0.00352078334721052,0.030944785524753
49,"forward",2124,101,14.8340381369839,0.00422305849815382,0.0237138405697346
49,"forward",2129,85,17.5020477562472,0.00197248740819378,0.0288388277779195
49,"forward",2134,85,15.3722270469911,-0.00743996496445386,0.0330482176890895
49,"forward",2139,95,13.737297053125,0.0074706451113958,0.0307884572371433
49,"forward",2144,100,14.5571312843709,0.00389153728191331,0.0252804714666981
49,"forward",2149,101,14.6811919012865,0.00710961486247545,0.0293585404852368
49,"forward",2154,102,14.8943757132203,0.00609093050477972,0.0197496358375689
49,"forward",2159,106,15.6204851922801,0.000478942246087371,0.0239242173405429
49,"forward",2164,99,15.1457767193154,0.00825249381482928,0.0324049587923758
49,"forward",2169,94,15.8720554162549,0.00746215739144537,0.0323246016426567
49,"forward",2174,94,15.9599907833624,0.00883007583314337,0.02856675266541
49,"forward",2179,89,15.482404135763,0.0025451913074916,0.0348263317848967
49,"forward",2184,95,16.6054767039179,0.0104081409274964,0.0292772982399323
49,"forward",2189,94,16.2126364632704,0.00727089479852902,0.0288286587426168
49,"forward",2194,86,18.272369775839,0.00561468811584873,0.0409523838149708
49,"forward",2199,88,19.4613495929062,0.00903863624914293,0.0332866978943903
49,"forward",2204,96,17.6113495712108,0.00614192364458243,0.0266449904070156
49,"forward",2209,78,18.2685184553417,0.00372012255730404,0.0383934344796434
49,"forward",2214,88,16.3018203234935,0.00282100571933527,0.0371650417212554
49,"forward",2219,80,17.744883987005,-0.00234511037882171,0.0407594302544951
49,"forward",2224,95,15.3846434807063,-0.00225139871739516,0.0323732606481853
49,"forward",2229,94,16.9141107660576,-0.00712355654092973,0.0351277124073548
49,"forward",2234,80,18.7970408827228,0.00163648168861714,0.0443362073286192
49,"forward",2239,104,18.5328904226214,0.00282749800081167,0.0218702636220621
49,"forward",2244,95,15.4398184932192,0.000475349502486384,0.0252233120089506
49,"forward",2249,94,15.4945164379476,0.00125524194926629,0.0334418343111918
49,"forward",2254,82,16.4530246904863,-0.000261564716354254,0.0449888884403286
49,"forward",2259,94,15.5045432031585,0.00359379467173459,0.0337859755339653
49,"forward",2264,84,18.8798170540496,-0.0105204615948579,0.039355500661844
49,"forward",2269,94,17.7964768392095,-0.0046044364725241,0.0320818967815982
49,"forward",2274,90,17.4880035334629,0.00212423581327035,0.0320499560111402
49,"forward",2279,86,15.8236091352878,-0.00521293412474039,0.0427271919807104
49,"forward",2284,93,17.4289673629946,-0.000333266172188411,0.0344905354184497
49,"forward",2289,98,15.9361525160402,0.00560520104689478,0.0307343398925822
49,"forward",2294,82,16.9800280099763,0.00296952458149153,0.029974401130358
49,"forward",2299,80,17.7810886057822,-0.00168196220764656,0.0368696905109237
49,"forward",2304,77,18.9712023510802,-0.00570407516819717,0.0420837041064439
49,"forward",2309,94,16.3982252143695,0.00541862295605512,0.032542196961259
49,"forward",2314,90,15.0606902854962,0.00893855667335956,0.0348749523349178
49,"forward",2319,79,16.8099377094092,0.0131663601732855,0.039678270713255
49,"forward",2324,70,17.1357757016025,-0.012967200241656,0.0465035147889496
49,"forward",2329,83,15.0621930778495,-0.00327787161008714,0.0383359731349457
49,"forward",2334,81,16.2808800668277,0.000862945536729061,0.0375833046763298
49,"forward",2339,90,15.6749672466346,0.000380281493212981,0.0321781936220054
49,"forward",2344,94,15.990718126884,0.00530739786037423,0.0369166505410848
49,"forward",2349,92,14.7349833076688,0.00597361040512714,0.0390504994955857
49,"forward",2354,105,14.823508547888,0.00505975662183912,0.0288919484851735
49,"forward",2359,103,13.9346835148192,0.00717075046833401,0.0300084020852004
49,"forward",2364,107,14.8973408753665,0.000268807808768616,0.0277898987850692
49,"forward",2369,107,14.7477957861294,0.00659437085756491,0.0346594628545189
49,"forward",2374,99,14.9982789064285,0.00631051139996994,0.03253999922241
49,"forward",2379,100,17.0966102872576,0.00566206735267437,0.0277869500022657
49,"forward",2384,101,15.962990636603,0.00661292621743896,0.0330079098908005
49,"forward",2389,95,14.8942024140568,0.00400715602318751,0.0364800012634099
49,"forward",2394,106,15.5488053217007,0.0124630521773714,0.0391291320492736
49,"forward",2399,106,17.0595610629262,0.00507228330893235,0.0350411424984037
49,"forward",2404,106,16.6192604202267,0.00582443673431039,0.0301249926595476
49,"forward",2409,99,14.9409625507248,0.0020522032685447,0.0349726824130798
49,"forward",2414,96,15.97788754092,0.00373019935809654,0.030667634216005
49,"forward",2419,92,16.0001083540326,0.00706687381261955,0.0365193948316514
49,"forward",2424,110,16.038330972571,0.0100925547988615,0.0236162281997766
49,"forward",2429,95,14.2260948437793,0.00911413628907283,0.0308301402025845
49,"forward",2434,99,16.1010635172415,0.0164386881456499,0.0327107094976186
49,"forward",2439,101,15.4638722445235,0.000826567785923439,0.0296652468032823
49,"forward",2444,108,16.2478338267354,0.00823169521000375,0.0306544391227569
49,"forward",2449,106,16.1499260926182,0.00563063792940074,0.0263511502151312
49,"forward",2454,101,15.5397691970136,0.0100088794466979,0.0314909061448397
49,"forward",2459,103,14.5353120600332,0.00697487929270411,0.0324376855098638
49,"forward",2464,92,15.1398792011293,0.0119290926598429,0.0277064818481785
49,"forward",2469,98,15.1955527765154,0.00206506578064786,0.0324704512227344
49,"forward",2474,100,14.1396789116431,-0.000944356063436136,0.0237197795951133
49,"forward",2479,100,14.207853960331,-0.00092044250977931,0.0299821561938878
49,"forward",2484,105,13.2698520654235,0.000368076564645585,0.0218802079683068
49,"forward",2489,118,13.2419143709019,-0.00560205198715412,0.0229656173823969
49,"forward",2494,103,13.2197779082444,-0.00405694236307417,0.0236677980511787
49,"forward",2499,107,14.1401222579617,0.00321957693091102,0.0288018553543479
49,"forward",2504,100,14.7700323645905,0.00709239539649202,0.0254176989287126
49,"forward",2509,103,13.4803994737514,-0.00249434868248251,0.0282177232449297
49,"forward",2514,113,13.4942409253939,-0.00292083223983047,0.0227582690911235
49,"forward",2519,127,11.7766483609062,-0.00335002542628884,0.0204709824591815
49,"forward",2524,106,13.2199878324778,0.000137453629045211,0.0251962678816498
49,"forward",2529,99,13.2418363853833,-0.00569156240659973,0.0304567541366251
49,"forward",2534,104,13.0231710783709,-0.00711154719178411,0.028861358579048
49,"forward",2539,99,14.2594108959821,-0.00563711367569518,0.0297968332299682
49,"forward",2544,99,14.2760597725659,0.00238001720014084,0.0292472122293279
49,"forward",2549,97,14.461230482283,0.00712170989663283,0.0343137319088424
49,"forward",2554,82,13.659483870383,-0.00886715491185321,0.046465389872598
49,"forward",2559,93,14.5409157516541,0.00456122342418476,0.0261764898558428
49,"forward",2564,101,15.2544440759862,0.00659700364066483,0.0250371879098163
49,"forward",2569,92,14.6379848284364,0.000887451629366628,0.0331197659217177
49,"forward",2574,106,13.8998706892333,0.00327175730619008,0.0305214545183855
49,"forward",2579,101,13.6760523628217,0.00353204954004153,0.0327883836613679
49,"forward",2584,104,14.1542329271861,0.00592794359081277,0.0260849510077584
49,"forward",2589,104,14.5286258080977,0.0109342295065132,0.0328263611702892
49,"forward",2594,82,17.453878784754,0.000306415853489997,0.0334296775843335
49,"forward",2599,87,16.372053961152,0.000781759223492343,0.0339392665746546
49,"forward",2604,93,16.7696552280236,0.00100019893224605,0.0312673989059596
49,"forward",2609,94,16.4343845412941,0.00225859241353403,0.0336137903032884
49,"forward",2614,90,15.7520330302812,-0.00136561249820334,0.0357463606331448
49,"forward",2619,95,15.2317148491921,7.65111384958381e-05,0.0357147890901945
49,"forward",2624,101,16.9803365263654,0.00856731712909217,0.0307035499858623
49,"forward",2629,91,16.2923948245921,0.0113832133473926,0.0307630947913078
49,"forward",2634,86,16.3839154237845,0.00762996856826156,0.0394054826705312
49,"forward",2639,91,16.7223339869545,0.00622748153538471,0.0367468714438936
49,"forward",2644,87,19.0367249975366,0.0161374108525584,0.0379318492479935
