"replicate","scenario","generation","method","Excluded","Exclusion","rho_all","rmse_all","mae_all","rho_corr","rmse_corr","mae_corr","auc_corr"
1,"Isotropic",2454,"gravity",FALSE,"",0.542307758873602,0.249619187409755,0.13829078843234,NA,0.337915752908376,0.322393698558047,0.98407306763285
1,"Isotropic",2459,"divMigrate",FALSE,"",0.458615092912125,0.221296599079467,0.0966727849438024,NA,0.756803832183655,0.738204120497909,0.987998188405797
1,"Isotropic",2459,"gravity",FALSE,"",0.514597687044703,0.273284871830038,0.161446008805091,NA,0.337009252930369,0.319325094187256,0.97788345410628
1,"Isotropic",2464,"divMigrate",FALSE,"",0.452691757992069,0.209571990672334,0.106701225476848,NA,0.677483596601348,0.657045300157866,0.981695350241546
1,"Isotropic",2464,"gravity",FALSE,"",0.522098974618644,0.285725664972147,0.162465130104971,NA,0.282425166867886,0.263712239308828,0.978525060386473
1,"Isotropic",2469,"divMigrate",FALSE,"",0.456025850701562,0.205061611332091,0.108321015140782,NA,0.659208876232094,0.638080999389412,0.985243055555556
1,"Isotropic",2469,"gravity",FALSE,"",0.540151381538303,0.272480050310808,0.147850917166759,NA,0.283017770048354,0.265128740447966,0.982148248792271
1,"Isotropic",2474,"divMigrate",FALSE,"",0.450670020923547,0.196829216808421,0.115555008601811,NA,0.58184885104675,0.548877506717791,0.979544082125604
1,"Isotropic",2474,"gravity",FALSE,"",0.512341033342219,0.293065739792397,0.168102132736488,NA,0.275253692226248,0.254683076940581,0.973354468599034
1,"Isotropic",2479,"divMigrate",FALSE,"",0.448506407569514,0.195551905170712,0.119969494006877,NA,0.537773997809365,0.497099069669839,0.977241847826087
1,"Isotropic",2479,"gravity",FALSE,"",0.510461932119627,0.293840123309621,0.168179343085028,NA,0.273948503437293,0.248213738250532,0.971618357487923
1,"Isotropic",2484,"divMigrate",FALSE,"",0.445668881859308,0.204939303885233,0.112512852783851,NA,0.601025847689368,0.560920398034534,0.974222524154589
1,"Isotropic",2484,"gravity",FALSE,"",0.541935046159786,0.271195994812416,0.141103355480132,NA,0.259530275800847,0.23740798152113,0.975845410628019
1,"Isotropic",2489,"divMigrate",FALSE,"",0.448754691069157,0.222241210538957,0.0980302005583601,NA,0.755167927282602,0.736601709490787,0.977506038647343
1,"Isotropic",2489,"gravity",FALSE,"",0.498621725015007,0.291087094333651,0.162388510073656,NA,0.337721019374651,0.286981847600456,0.951879528985507
1,"Isotropic",2494,"divMigrate",FALSE,"",0.453223794062733,0.198974998328142,0.100822981225216,NA,0.645491695395969,0.608481365010869,0.982261473429952
1,"Isotropic",2494,"gravity",FALSE,"",0.539800533874996,0.27119366590431,0.143452505569936,NA,0.258756440976145,0.226754610525236,0.978751509661836
1,"Isotropic",2499,"divMigrate",FALSE,"",0.455139123917122,0.205348352999633,0.0981360519220484,NA,0.684797702304615,0.651246869778303,0.984299516908213
1,"Isotropic",2499,"gravity",FALSE,"",0.526624768249524,0.266276998814671,0.151487189349009,NA,0.331268105633337,0.314063294292198,0.978638285024155
1,"Isotropic",2504,"divMigrate",FALSE,"",0.455600221845031,0.190736845534484,0.101922554629023,NA,0.603113307642454,0.556586667322075,0.984790157004831
1,"Isotropic",2504,"gravity",FALSE,"",0.530397251298015,0.261668083691072,0.148025026584436,NA,0.328571960895371,0.309588712374517,0.980676328502415
1,"Isotropic",2509,"divMigrate",FALSE,"",0.457976649627329,0.210796123128161,0.0945058851718696,NA,0.716814197292715,0.691108271050912,0.98731884057971
1,"Isotropic",2509,"gravity",FALSE,"",0.529733961570171,0.28525512587651,0.157518416973766,NA,0.272253914670603,0.251637698921263,0.977241847826087
1,"Isotropic",2514,"divMigrate",FALSE,"",0.455422876488143,0.190269080320354,0.100796679427224,NA,0.608920736667552,0.568493444698519,0.984601449275362
1,"Isotropic",2514,"gravity",FALSE,"",0.510480662543512,0.273798281507862,0.14804534219168,NA,0.355843527779193,0.301911990301919,0.952747584541063
1,"Isotropic",2519,"divMigrate",FALSE,"",0.461239804194066,0.207383324467928,0.101772060867387,NA,0.693603855680516,0.670375088673225,0.990791062801932
1,"Isotropic",2519,"gravity",FALSE,"",0.52515591548863,0.264725221690064,0.154432959398242,NA,0.325370747470339,0.308301834517589,0.983922101449275
1,"Isotropic",2524,"divMigrate",FALSE,"",0.455068185774367,0.194512784866554,0.113889492282655,NA,0.601625640800791,0.566261212342419,0.984224033816425
1,"Isotropic",2524,"gravity",FALSE,"",0.518801069577396,0.302719597837685,0.173821523137607,NA,0.249072939695391,0.225558373728315,0.980563103864734
1,"Isotropic",2529,"divMigrate",FALSE,"",0.454819902274724,0.191338498750042,0.120441620146357,NA,0.548787213625881,0.498980468117921,0.983959842995169
1,"Isotropic",2529,"gravity",FALSE,"",0.516698096157256,0.299559837406858,0.175415536976314,NA,0.254472148720529,0.231599021096763,0.982223731884058
1,"Isotropic",2534,"divMigrate",FALSE,"",0.452053314707272,0.191686257058457,0.111542646587371,NA,0.580995739861434,0.529704587087703,0.981016002415459
1,"Isotropic",2534,"gravity",FALSE,"",0.533169167963904,0.281849491595247,0.154111916583352,NA,0.261613845386274,0.23511072241309,0.980336654589372
1,"Isotropic",2539,"divMigrate",FALSE,"",0.45428786620406,0.197732877605989,0.110039748187575,NA,0.621015495722277,0.588276981954447,0.983393719806763
1,"Isotropic",2539,"gravity",FALSE,"",0.546609212268374,0.257508281594523,0.139720178013052,NA,0.300963999402466,0.281833744006333,0.984790157004831
1,"Isotropic",2544,"divMigrate",FALSE,"",0.446449201429615,0.220082455160537,0.100022869126932,NA,0.745055432106555,0.72208643350259,0.975052838164251
1,"Isotropic",2544,"gravity",FALSE,"",0.527981811554352,0.27694579438035,0.154053373513124,NA,0.279971049093785,0.259309917452261,0.97848731884058
1,"Isotropic",2549,"divMigrate",FALSE,"",0.44137712422262,0.21433092120732,0.117738302794024,NA,0.665621685985079,0.645207471426259,0.969655797101449
1,"Isotropic",2549,"gravity",FALSE,"",0.499428349311932,0.32839884098502,0.193788670932688,NA,0.223373210036306,0.194904321747249,0.971618357487923
1,"Isotropic",2554,"divMigrate",FALSE,"",0.447335928214054,0.216376826316663,0.1164865690545,NA,0.670516919390296,0.654465923903926,0.975996376811594
1,"Isotropic",2554,"gravity",FALSE,"",0.518516467260664,0.286262836089131,0.164010025607413,NA,0.301602746500462,0.287117971830001,0.97524154589372
1,"Isotropic",2559,"divMigrate",FALSE,"",0.447726087999208,0.219536773835245,0.104378273402968,NA,0.735809877869855,0.713899550093365,0.976411533816425
1,"Isotropic",2559,"gravity",FALSE,"",0.523219687741997,0.263411417456106,0.150496388571641,NA,0.347757789875744,0.332407105804769,0.97554347826087
1,"Isotropic",2564,"divMigrate",FALSE,"",0.453826768276152,0.207921515266601,0.104500567557049,NA,0.685512943026103,0.662929634189001,0.982903079710145
1,"Isotropic",2564,"gravity",FALSE,"",0.529814948756211,0.294789787122815,0.164353677918889,NA,0.222716916204022,0.197099847392888,0.984261775362319
1,"Isotropic",2569,"divMigrate",FALSE,"",0.453684891990641,0.193244059990946,0.103958985784983,NA,0.6112591819658,0.564391426528174,0.98275211352657
1,"Isotropic",2569,"gravity",FALSE,"",0.549862289528954,0.266457770269318,0.140701551261485,NA,0.259024647844476,0.229505278054354,0.984450483091787
1,"Isotropic",2574,"divMigrate",FALSE,"",0.448080778712983,0.224192600122534,0.0984905794402998,NA,0.767557224480431,0.748493683882754,0.976788949275362
1,"Isotropic",2574,"gravity",FALSE,"",0.519746707382475,0.266133399352063,0.153061138873987,NA,0.357243819224342,0.336668192703539,0.973731884057971
1,"Isotropic",2579,"divMigrate",FALSE,"",0.449073912711556,0.22673062566012,0.0950590092507769,NA,0.780171423513891,0.756389628164758,0.977845712560386
1,"Isotropic",2579,"gravity",FALSE,"",0.528896106352187,0.265210563579909,0.148501788670299,NA,0.329011336410074,0.309966276050478,0.976487016908213
1,"Isotropic",2584,"divMigrate",FALSE,"",0.461310742336821,0.213076005093753,0.0959800132416293,NA,0.724346989221685,0.697146883516092,0.99086654589372
1,"Isotropic",2584,"gravity",FALSE,"",0.567244747463626,0.254143537184013,0.128050517213893,NA,0.268481305850328,0.246372728698037,0.983657910628019
1,"Isotropic",2589,"divMigrate",FALSE,"",0.453436608490998,0.218918538410041,0.0900042857214381,NA,0.754207862155614,0.72902269277587,0.982487922705314
1,"Isotropic",2589,"gravity",FALSE,"",0.562049289592454,0.252374158217551,0.12759125473844,NA,0.264108258870409,0.235410211018971,0.982940821256039
1,"Isotropic",2594,"divMigrate",FALSE,"",0.453365670348243,0.1949211618429,0.111521607634999,NA,0.57942097169059,0.545719035492749,0.982412439613527
1,"Isotropic",2594,"gravity",FALSE,"",0.540361416724777,0.28606553292988,0.148271803551847,NA,0.250911603454589,0.228087029213433,0.972826086956522
1,"Isotropic",2599,"divMigrate",FALSE,"",0.456912577486001,0.199280841529704,0.114069100690997,NA,0.620669540516533,0.599350829202196,0.986186594202899
1,"Isotropic",2599,"gravity",FALSE,"",0.525960362296836,0.301046862449397,0.165353587333601,NA,0.224620016086432,0.200986792670487,0.978034420289855
1,"Isotropic",2604,"divMigrate",FALSE,"",0.456557886772225,0.21309211093904,0.100872538963885,NA,0.71337480477466,0.679697930893603,0.985809178743961
1,"Isotropic",2604,"gravity",FALSE,"",0.537267474365301,0.280786646888324,0.154286164409773,NA,0.269834018397407,0.249342747021697,0.982563405797101
1,"Isotropic",2609,"divMigrate",FALSE,"",0.446023572573084,0.226528147966339,0.100071838947167,NA,0.77021661685529,0.743497472872153,0.974599939613527
1,"Isotropic",2609,"gravity",FALSE,"",0.52927314120028,0.262066861999207,0.14709117159273,NA,0.345508566208034,0.326193978544182,0.976826690821256
1,"Isotropic",2614,"divMigrate",FALSE,"",0.442866825220479,0.217327121359215,0.111802864824493,NA,0.712824535059751,0.686726140753891,0.971240942028985
1,"Isotropic",2614,"gravity",FALSE,"",0.497952817172069,0.305171070795997,0.183367616978309,NA,0.303175886727641,0.282967854244146,0.968070652173913
1,"Isotropic",2619,"divMigrate",FALSE,"",0.43889428922619,0.209565432680618,0.125767847491358,NA,0.599170102284329,0.556316553143926,0.967013888888889
1,"Isotropic",2619,"gravity",FALSE,"",0.51798836867764,0.301018951735804,0.172684949894624,NA,0.261082458322735,0.240545369249518,0.977317330917874
1,"Isotropic",2624,"divMigrate",FALSE,"",0.439319918082721,0.229176449524208,0.107068888713629,NA,0.75937464540103,0.739246797820815,0.967466787439614
1,"Isotropic",2624,"gravity",FALSE,"",0.521475794314239,0.266943961791315,0.149169287579025,NA,0.362269710179697,0.346631294811201,0.966938405797101
1,"Isotropic",2629,"divMigrate",FALSE,"",0.438539598512414,0.214804290348265,0.111193982103916,NA,0.692618815532269,0.670383807249677,0.966636473429952
1,"Isotropic",2629,"gravity",FALSE,"",0.497113281453454,0.287563773265006,0.156853082795941,NA,0.345150141020322,0.289989318955237,0.945123792270531
1,"Isotropic",2634,"divMigrate",FALSE,"",0.43772380987073,0.211456840296859,0.115194759200747,NA,0.649876129849872,0.609755846370639,0.965768417874396
1,"Isotropic",2634,"gravity",FALSE,"",0.500600431582015,0.301863912577159,0.176934362572982,NA,0.284988938737698,0.259959633939733,0.968334842995169
1,"Isotropic",2639,"divMigrate",FALSE,"",0.439639139725119,0.212977042768971,0.126161771036235,NA,0.616857501881352,0.595103470041932,0.967806461352657
1,"Isotropic",2639,"gravity",FALSE,"",0.509621966233957,0.314884081846162,0.175245071717687,NA,0.23666934533157,0.209047434124784,0.967089371980676
1,"Isotropic",2644,"divMigrate",FALSE,"",0.445704350930685,0.220552703476562,0.110516873491863,NA,0.725029913417093,0.705037050287028,0.974260265700483
1,"Isotropic",2644,"gravity",FALSE,"",0.515285179594639,0.295054998568055,0.169992858505968,NA,0.29359217457488,0.278083922252715,0.974826388888889
1,"Isotropic",2649,"divMigrate",FALSE,"",0.444285588075582,0.216025301508188,0.129009123425347,NA,0.632051326111348,0.614124180943938,0.972750603864734
1,"Isotropic",2649,"gravity",FALSE,"",0.516723094665871,0.329434830574824,0.187228628377688,NA,0.217823512133121,0.203108824441906,0.978638285024155
1,"Isotropic",2654,"divMigrate",FALSE,"",0.418464104112703,0.220476753744243,0.118967127530682,NA,0.694402636691349,0.666352608551398,0.945274758454106
1,"Isotropic",2654,"gravity",FALSE,"",0.495222548540582,0.296558348639471,0.178114499687025,NA,0.33414302944894,0.320988599999997,0.96550422705314
1,"Isotropic",2659,"divMigrate",FALSE,"",0.43332564501991,0.214723074046179,0.122721995236568,NA,0.661296718087518,0.632160711992225,0.961088466183575
1,"Isotropic",2659,"gravity",FALSE,"",0.503833451638332,0.338432316686777,0.194799874641348,NA,0.203666643413158,0.177240499282599,0.972486413043478
1,"Isotropic",2664,"divMigrate",FALSE,"",0.441696345865019,0.214768809428383,0.122059768114585,NA,0.663809730093787,0.63943723455268,0.969995471014493
1,"Isotropic",2664,"gravity",FALSE,"",0.500014014486849,0.303787833881055,0.179711557078147,NA,0.315145249328919,0.299169607309492,0.96550422705314
1,"Isotropic",2669,"divMigrate",FALSE,"",0.433254706877154,0.220966520061667,0.121121686765387,NA,0.695585127822905,0.670305085455243,0.961012983091787
1,"Isotropic",2669,"gravity",FALSE,"",0.480419557300549,0.341587534635702,0.205292740587466,NA,0.257403979145262,0.238000669249817,0.955691425120773
1,"Isotropic",2674,"divMigrate",FALSE,"",0.435631134659452,0.219481273632047,0.12336100301495,NA,0.677165732849657,0.655182697356473,0.963541666666667
1,"Isotropic",2674,"gravity",FALSE,"",0.463365021931745,0.33330528299853,0.195830861991533,NA,0.333246412898765,0.27190814919837,0.933499396135266
1,"Isotropic",2679,"divMigrate",FALSE,"",0.434744407875013,0.230161408868422,0.118821852572121,NA,0.73336546364718,0.72277794866116,0.962598128019324
1,"Isotropic",2679,"gravity",FALSE,"",0.474064558438562,0.310842627283196,0.179275641641013,NA,0.346852324909488,0.296419050598335,0.937990640096618
1,"Isotropic",2684,"divMigrate",FALSE,"",0.431729536807918,0.224741469551116,0.127273445980352,NA,0.684427328036725,0.671502854669495,0.959390096618358
1,"Isotropic",2684,"gravity",FALSE,"",0.492008978115002,0.350929796897052,0.206661799034876,NA,0.210242558423534,0.184247371715821,0.965655193236715
1,"Isotropic",2689,"divMigrate",FALSE,"",0.43477987694639,0.223429407890012,0.114508808831627,NA,0.726068639833862,0.70182038973997,0.962635869565217
1,"Isotropic",2689,"gravity",FALSE,"",0.474013432675289,0.327187571527447,0.19762032160484,NA,0.317847657430962,0.253981452001564,0.949615036231884
1,"Isotropic",2694,"divMigrate",FALSE,"",0.44329245407701,0.211777666143728,0.116928962300559,NA,0.670114727337507,0.632847836400913,0.97169384057971
1,"Isotropic",2694,"gravity",FALSE,"",0.517293519151388,0.285205681677621,0.166935785009002,NA,0.310618548467836,0.288837946799979,0.979166666666667
1,"Isotropic",2699,"divMigrate",FALSE,"",0.446910299357523,0.206593735615957,0.136862748592817,NA,0.548759208949803,0.51555431210311,0.97554347826087
1,"Isotropic",2699,"gravity",FALSE,"",0.510921593171632,0.300887871529358,0.180488728236055,NA,0.282393321461569,0.264655833797265,0.980261171497585
1,"Isotropic",2704,"divMigrate",FALSE,"",0.45003157763875,0.207434562886744,0.11342551276796,NA,0.659437285085425,0.622917415861168,0.978864734299517
1,"Isotropic",2704,"gravity",FALSE,"",0.518790041007952,0.275290479996421,0.157362264461115,NA,0.321442230193622,0.301238099714548,0.974184782608696
1,"Isotropic",2709,"divMigrate",FALSE,"",0.440490397438181,0.212473054638086,0.105546014408875,NA,0.703205860128581,0.678441258380527,0.968712258454106
1,"Isotropic",2709,"gravity",FALSE,"",0.523621180358313,0.278624554209261,0.157294454495845,NA,0.277731833047316,0.252163383818039,0.978600543478261
1,"Isotropic",2714,"divMigrate",FALSE,"",0.445952634430329,0.219712389228993,0.102907620865406,NA,0.740558962683967,0.714784763880434,0.974524456521739
1,"Isotropic",2714,"gravity",FALSE,"",0.512135320659345,0.287009748752836,0.168147563131635,NA,0.285915222447106,0.261541584845174,0.976788949275362
1,"Isotropic",2719,"divMigrate",FALSE,"",0.446732954000635,0.241893931101066,0.0915681193328079,NA,0.845738302132585,0.831772864317584,0.975354770531401
1,"Isotropic",2719,"gravity",FALSE,"",0.512259333289063,0.284236401644652,0.165684337005761,NA,0.315000425234275,0.291346873647568,0.973278985507246
1,"Isotropic",2724,"divMigrate",FALSE,"",0.447087644714411,0.198552410097278,0.121202553487266,NA,0.566299782753266,0.521128723883092,0.975732185990338
1,"Isotropic",2724,"gravity",FALSE,"",0.51331096573962,0.304395866504716,0.177159480396928,NA,0.255727151085115,0.233754268085082,0.97788345410628
1,"Isotropic",2729,"divMigrate",FALSE,"",0.453791299204774,0.197032822586699,0.109383405315417,NA,0.623361976283111,0.59376550957563,0.982865338164251
1,"Isotropic",2729,"gravity",FALSE,"",0.534620215575608,0.28904201166489,0.157453316235485,NA,0.249494932798148,0.226506012732444,0.980185688405797
1,"Isotropic",2734,"divMigrate",FALSE,"",0.444569340646603,0.187126121217879,0.119713090539438,NA,0.491281787454982,0.435306677164789,0.973052536231884
1,"Isotropic",2734,"gravity",FALSE,"",0.524798420121533,0.303383697731653,0.16813192010772,NA,0.228271901603145,0.202933378127516,0.978336352657005
1,"Isotropic",2739,"divMigrate",FALSE,"",0.45531646927401,0.215174164959949,0.0973387046308904,NA,0.73020067503353,0.713185688102185,0.984488224637681
1,"Isotropic",2739,"gravity",FALSE,"",0.542949547631934,0.272377319172573,0.147282904323128,NA,0.283848018116756,0.267274499450623,0.981544384057971
1,"Isotropic",2744,"divMigrate",FALSE,"",0.455529283702275,0.20527360137613,0.102598605020388,NA,0.677756610267415,0.653898044566297,0.984714673913043
1,"Isotropic",2744,"gravity",FALSE,"",0.529567198020295,0.299723207096939,0.166833221784256,NA,0.223199099454155,0.201006637409224,0.984035326086957
1,"Isotropic",2749,"divMigrate",FALSE,"",0.447406866356809,0.215025307107115,0.103409621656987,NA,0.714159533522792,0.68841658540293,0.976071859903382
1,"Isotropic",2749,"gravity",FALSE,"",0.524174771298986,0.306092567369136,0.167852509868372,NA,0.22391699740889,0.20387334310251,0.976411533816425
