"cond","replicate","alternative","sign_concord","rho_signed","rho_abs","dbar_pres"
3,33,"global",0.903225806451613,0.725013220518244,0.589685477575483,1
3,33,"scale x0.5",0.758064516129032,0.496764120772582,0.296416610007303,1
3,33,"scale x2",0.887096774193548,0.833547379819194,0.646647024753846,1
3,33,"perplexity",0.774193548387097,0.381632293319231,0.42655687341039,1
3,34,"global",0.840425531914894,0.784835458584691,0.420973160423364,1
3,34,"scale x0.5",0.638297872340426,0.317472817252465,0.0895639923418705,1
3,34,"scale x2",0.882978723404255,0.843326229093668,0.52580283928765,0
3,34,"perplexity",0.648936170212766,0.155308311960409,0.12603402810389,1
3,35,"global",0.905263157894737,0.879675251959686,0.784616461366181,1
3,35,"scale x0.5",0.694736842105263,0.409588465845465,0.271122620380739,1
3,35,"scale x2",0.863157894736842,0.825027995520717,0.641321388577828,1
3,35,"perplexity",0.694736842105263,0.307558790593505,0.343589025755879,1
3,36,"global",0.784810126582278,0.59255111976631,0.562025316455696,1
3,36,"scale x0.5",0.79746835443038,0.549659201557936,0.214629990262902,1
3,36,"scale x2",0.822784810126582,0.707010710808179,0.538388510223953,0
3,36,"perplexity",0.683544303797468,0.0881207400194742,0.110077896786758,1
3,37,"global",0.865671641791045,0.634807247186527,0.333346635804933,1
3,37,"scale x0.5",0.835820895522388,0.420624151967436,0.105275760236252,1
3,37,"scale x2",0.850746268656716,0.735932636283822,0.317224040226674,1
3,37,"perplexity",0.73134328358209,0.277276718014207,0.0510415835262192,1
3,38,"global",0.823529411764706,0.748291789136161,0.609993510707333,0
3,38,"scale x0.5",0.676470588235294,0.252395312440356,0.132381570408825,1
3,38,"scale x2",0.838235294117647,0.80230560751231,0.569607206932091,0
3,38,"perplexity",0.676470588235294,0.134977287475665,0.150208039088445,1
3,39,"global",0.865853658536585,0.79040280362643,0.508973563631219,1
3,39,"scale x0.5",0.768292682926829,0.388665774207943,0.25457929278088,1
3,39,"scale x2",0.853658536585366,0.872226031497263,0.675471533831804,1
3,39,"perplexity",0.682926829268293,0.387207366049564,0.387490340766862,1
3,4,"global",0.858490566037736,0.692671990326725,0.663339798977253,1
3,4,"scale x0.5",0.839622641509434,0.666403002745799,0.368415749300955,1
3,4,"scale x2",0.783018867924528,0.720190442602716,0.678726352117288,1
3,4,"perplexity",0.773584905660377,0.406091140388442,0.104748469657657,1
3,40,"global",0.871794871794872,0.710087380973457,0.607430544139405,0
3,40,"scale x0.5",0.833333333333333,0.639398576107437,0.378292593482467,1
3,40,"scale x2",0.858974358974359,0.710112672137988,0.658341658341658,0
3,40,"perplexity",0.730769230769231,0.392885595417241,0.446098205591876,0
3,41,"global",0.753086419753086,0.515270582119424,0.424169532873747,1
3,41,"scale x0.5",0.703703703703704,0.514045952741165,0.343034709448502,1
3,41,"scale x2",0.82716049382716,0.671894727716232,0.473714571842244,1
3,41,"perplexity",0.679012345679012,0.313560521131513,0.388138489502269,1
3,42,"global",0.816901408450704,0.694666219389467,0.606273062730628,1
3,42,"scale x0.5",0.76056338028169,0.548272391814827,0.302113384770211,1
3,42,"scale x2",0.830985915492958,0.741361959074136,0.602784300570279,1
3,42,"perplexity",0.746478873239437,0.516269708151627,0.381952364978195,1
3,43,"global",0.63013698630137,0.320498580772553,0.560656546957917,1
3,43,"scale x0.5",0.73972602739726,0.457176354436628,0.405899049734666,1
3,43,"scale x2",0.712328767123288,0.55235715167222,0.496050845365914,0
3,43,"perplexity",0.643835616438356,0.0046279155868197,0.268851042823646,1
3,44,"global",0.909090909090909,0.768866250547983,0.293948186961151,1
3,44,"scale x0.5",0.787878787878788,0.685489426549486,0.416028223702065,0
3,44,"scale x2",0.833333333333333,0.773584117904933,0.427133999958249,1
3,44,"perplexity",0.803030303030303,0.597979249733837,0.244055695885435,0
3,45,"global",0.872727272727273,0.761936749092712,0.635975925884183,1
3,45,"scale x0.5",0.818181818181818,0.62876270766179,0.514424182314091,1
3,45,"scale x2",0.8,0.774505781845231,0.585402249622433,1
3,45,"perplexity",0.790909090909091,0.500114960665419,0.196889299641593,1
3,46,"global",0.802631578947368,0.607542319577761,0.393223398145869,1
3,46,"scale x0.5",0.776315789473684,0.640222058139853,0.370197172313835,1
3,46,"scale x2",0.881578947368421,0.844613996226106,0.694369240025159,1
3,46,"perplexity",0.710526315789474,0.50851860967539,0.224956928378046,1
3,47,"global",0.838709677419355,0.643117185401808,0.673211781206171,1
3,47,"scale x0.5",0.752688172043011,0.438721613798454,0.289874966428934,1
3,47,"scale x2",0.838709677419355,0.697487392199576,0.607487093790099,1
3,47,"perplexity",0.612903225806452,-0.111993076900122,0.414998060338396,1
3,48,"global",0.880952380952381,0.46692315480409,0.456818872127164,1
3,48,"scale x0.5",0.845238095238095,0.701346562721474,0.459188012554419,1
3,48,"scale x2",0.857142857142857,0.640842361040802,0.649306469575782,1
3,48,"perplexity",0.726190476190476,0.298086463501063,0.158732408626101,1
3,49,"global",0.819148936170213,0.782913701549687,0.72887331575335,1
3,49,"scale x0.5",0.712765957446808,0.39382292381606,0.386872810027815,1
3,49,"scale x2",0.829787234042553,0.885532637358668,0.761673229057544,1
3,49,"perplexity",0.680851063829787,0.220806993461691,0.335404399812159,1
3,5,"global",0.875,0.691729323308271,0.304647983595352,1
3,5,"scale x0.5",0.785714285714286,0.596308954203691,0.379835953520164,1
3,5,"scale x2",0.839285714285714,0.772658920027341,0.605673274094327,0
3,5,"perplexity",0.732142857142857,0.357552973342447,0.0727956254272044,1
3,50,"global",0.789473684210526,0.612639977603583,0.469540873460246,1
3,50,"scale x0.5",0.694736842105263,0.529843225083987,0.45540313549832,1
3,50,"scale x2",0.810526315789474,0.654941209406495,0.520534714445689,1
3,50,"perplexity",0.68421052631579,0.215929451287794,0.264137737961926,1
3,6,"global",0.77027027027027,0.574054054054054,0.624701962236209,0
3,6,"scale x0.5",0.797297297297297,0.590314698259904,0.410499814883376,1
3,6,"scale x2",0.72972972972973,0.634328026656794,0.65571269900037,0
3,6,"perplexity",0.756756756756757,0.23115883006294,0.303250647908182,1
3,7,"global",0.756756756756757,0.579861676825583,0.468906891036716,0
3,7,"scale x0.5",0.72972972972973,0.513758071204312,0.171983294828505,1
3,7,"scale x2",0.797297297297297,0.783149570171122,0.650040356338214,0
3,7,"perplexity",0.77027027027027,0.528419524909662,0.26957822403886,1
3,9,"global",0.831325301204819,0.738738927836783,0.513874312581336,1
3,9,"scale x0.5",0.807228915662651,0.589500860585198,0.273771042357584,1
3,9,"scale x2",0.831325301204819,0.796629024810041,0.575857436715503,1
3,9,"perplexity",0.674698795180723,0.341652323580034,0.186075311699761,1
